ParName   Value   Gradient
MGparm[2]      8.39278 -1.23556e-005
MGparm[3]      63.3808 -0.000136631
MGparm[4]    0.0655816 -8.00089e-005
MGparm[5]     0.190072 -1.38245e-005
MGparm[6]    0.0543576 -1.60979e-005
MGparm[15]     0.404646 9.49938e-005
SR_parm[1]      5.38311 1.44618e-005
recdev_early(1889)   -0.0133066 6.98586e-007
recdev_early(1890)   -0.0137378 4.83071e-007
recdev_early(1891)   -0.0141798 -9.86548e-007
recdev_early(1892)   -0.0146357 6.77212e-007
recdev_early(1893)   -0.0151015 -1.1592e-007
recdev_early(1894)   -0.0155826 -1.78123e-009
recdev_early(1895)    -0.016079 1.51765e-006
recdev_early(1896)   -0.0165923 5.51368e-007
recdev_early(1897)   -0.0171237 -2.19154e-006
recdev_early(1898)   -0.0176671 1.69084e-006
recdev_early(1899)   -0.0182222 4.24459e-007
recdev_early(1900)   -0.0188092 1.46516e-006
recdev_early(1901)    -0.019397 -7.23688e-007
recdev_early(1902)   -0.0199777 2.66239e-006
recdev_early(1903)   -0.0206193 -1.63292e-007
recdev_early(1904)   -0.0212615 -9.73286e-007
recdev_early(1905)   -0.0218959 1.74575e-006
recdev_early(1906)   -0.0225166 -5.17138e-007
recdev_early(1907)   -0.0230811 -7.6603e-007
recdev_early(1908)   -0.0236173 -1.99976e-006
recdev_early(1909)    -0.024142 5.36323e-006
recdev_early(1910)   -0.0246486 -2.23592e-006
recdev_early(1911)   -0.0251499 -2.54721e-006
recdev_early(1912)   -0.0256568 4.03566e-006
recdev_early(1913)   -0.0262713 -2.69963e-006
recdev_early(1914)   -0.0270831 8.32452e-007
recdev_early(1915)   -0.0282698 -1.83516e-006
recdev_early(1916)   -0.0299904 1.53265e-006
recdev_early(1917)   -0.0324641 1.06943e-006
recdev_early(1918)   -0.0359786 -1.49885e-006
recdev_early(1919)   -0.0408058  1.5441e-007
recdev_early(1920)   -0.0471485 5.25934e-007
recdev_early(1921)    -0.055088 -3.35274e-007
recdev_early(1922)   -0.0645765 -2.80441e-007
recdev_early(1923)   -0.0754145 4.69427e-007
recdev_early(1924)   -0.0872358 1.59833e-008
recdev_early(1925)   -0.0995135 -1.21723e-006
recdev_early(1926)    -0.111549 -9.3872e-008
recdev_early(1927)     -0.12251 -4.06902e-007
recdev_early(1928)    -0.131545 8.78308e-007
recdev_early(1929)    -0.137907 3.26324e-007
recdev_early(1930)    -0.141166 8.52506e-007
recdev_early(1931)    -0.141497 -8.15466e-007
recdev_early(1932)    -0.139774 6.84772e-007
recdev_early(1933)    -0.137525 -7.44935e-008
recdev_early(1934)    -0.136729 7.03955e-007
recdev_early(1935)    -0.139118 1.32545e-006
recdev_early(1936)    -0.145382 1.23746e-006
recdev_early(1937)    -0.154594 1.34456e-006
recdev_early(1938)    -0.164404 -8.58776e-007
recdev_early(1939)    -0.171751 -3.14764e-007
recdev_early(1940)    -0.173843  5.6109e-008
recdev_early(1941)    -0.168407 4.66876e-007
