ParName   Value   Gradient
MGparm[2]      9.40573 1.56401e-005
MGparm[3]      63.1913  0.000134091
MGparm[4]    0.0638496 8.68628e-005
MGparm[5]      0.17969 4.14567e-006
MGparm[6]    0.0575194 9.02861e-006
MGparm[15]     0.425273 -0.000133067
SR_parm[1]      5.43005  0.000239324
recdev_early(1889)   0.00245579 -2.48525e-008
recdev_early(1890)   0.00262413 9.48343e-007
recdev_early(1891)   0.00280523 -1.12936e-007
recdev_early(1892)   0.00299588 1.10517e-006
recdev_early(1893)   0.00319927 5.51976e-007
recdev_early(1894)   0.00340812 -1.33451e-007
recdev_early(1895)   0.00362083 1.34141e-006
recdev_early(1896)   0.00383306 1.32348e-006
recdev_early(1897)   0.00403814 3.57501e-007
recdev_early(1898)   0.00423653 9.09347e-007
recdev_early(1899)   0.00441949 1.22922e-006
recdev_early(1900)    0.0045511 -6.28975e-007
recdev_early(1901)   0.00467287 1.56129e-006
recdev_early(1902)   0.00476948 5.81914e-007
recdev_early(1903)   0.00471251 1.20161e-006
recdev_early(1904)   0.00448488 1.35344e-006
recdev_early(1905)   0.00417697 7.11746e-007
recdev_early(1906)   0.00374718 -5.74476e-007
recdev_early(1907)    0.0031317 1.48534e-006
recdev_early(1908)   0.00235333  2.3727e-006
recdev_early(1909)   0.00128157 1.85102e-006
recdev_early(1910) -1.11967e-005 1.34766e-006
recdev_early(1911)  -0.00157767 1.81239e-006
recdev_early(1912)   -0.0033204  1.9667e-006
recdev_early(1913)  -0.00520592 1.61749e-006
recdev_early(1914)   -0.0071302  9.9402e-007
recdev_early(1915)  -0.00918899 2.74651e-006
recdev_early(1916)   -0.0112295 1.26604e-006
recdev_early(1917)   -0.0132731 1.71013e-006
recdev_early(1918)   -0.0154322 9.98481e-007
recdev_early(1919)   -0.0178823 2.33347e-006
recdev_early(1920)   -0.0208933  2.0875e-006
recdev_early(1921)   -0.0248296 8.04015e-007
recdev_early(1922)   -0.0301383 2.72941e-006
recdev_early(1923)   -0.0372893  2.0498e-006
recdev_early(1924)   -0.0466788 1.51128e-006
recdev_early(1925)   -0.0584943  1.0464e-006
recdev_early(1926)   -0.0726007 5.67655e-007
recdev_early(1927)   -0.0884885 1.88971e-006
recdev_early(1928)    -0.105323  2.5296e-006
recdev_early(1929)    -0.122063 1.24542e-006
recdev_early(1930)    -0.137615 1.69901e-006
recdev_early(1931)    -0.151055 2.40631e-006
recdev_early(1932)    -0.161734 2.27957e-006
recdev_early(1933)    -0.169285 1.77079e-006
recdev_early(1934)    -0.173765 1.99878e-006
recdev_early(1935)    -0.175647 2.44226e-006
recdev_early(1936)    -0.175842 3.52431e-006
recdev_early(1937)    -0.175544  2.6827e-006
recdev_early(1938)    -0.176032 3.24851e-006
recdev_early(1939)     -0.17816 4.29516e-006
recdev_early(1940)    -0.181808 3.60354e-006
recdev_early(1941)    -0.185189 4.13555e-006
recdev_early(1942)     -0.18447 3.19262e-006
recdev_early(1943)    -0.173872 3.80085e-006
recdev_early(1944)     -0.14637 4.19816e-006
recdev_early(1945)   -0.0956599 4.51749e-006
recdev_early(1946)   -0.0190733 2.97042e-006
recdev_early(1947)    0.0768494 3.65332e-006
recdev_early(1948)     0.167679 3.22913e-006
recdev_early(1949)     0.205393  2.6276e-006
recdev_early(1950)     0.152661 2.42724e-006
recdev_early(1951)     0.034938 2.15486e-006
recdev_early(1952)    -0.092766  2.4848e-006
recdev_early(1953)    -0.195383 3.06635e-006
recdev_early(1954)    -0.261856 4.88661e-006
recdev_early(1955)    -0.293943 5.71962e-006
recdev_early(1956)    -0.296003  4.8443e-006
recdev_early(1957)    -0.271266 3.76886e-006
recdev_early(1958)    -0.224823 3.37294e-006
recdev_early(1959)    -0.172411   3.107e-006
recdev_early(1960)    -0.163408 3.04004e-006
recdev_early(1961)    -0.258149 3.33485e-006
recdev_early(1962)    -0.417814 3.05305e-006
recdev_early(1963)    -0.535879 3.09424e-006
recdev_early(1964)     -0.53396 4.95709e-006
recdev_early(1965)    -0.375808 4.15077e-006
recdev_early(1966)    -0.126714 3.91279e-007
recdev_early(1967)     0.019409 5.46838e-006
recdev_early(1968)     0.183964 -9.09758e-007
recdev_early(1969)     0.433651 2.92239e-006
recdev_early(1970)     0.493667 5.10193e-007
recdev_early(1971)     0.788635 -1.11512e-006
recdev_early(1972)     0.332585 1.33204e-006
recdev_early(1973)   -0.0835162 2.13109e-006
recdev_early(1974)   -0.0712509 4.63394e-006
recdev_early(1975)     0.231786 5.74277e-006
recdev_early(1976)     0.216417 2.87154e-006
recdev_early(1977)     0.112725 9.45648e-007
recdev_early(1978)   -0.0761252 -1.28381e-006
recdev_early(1979)     0.014844 -6.40594e-006
recdev1(1980)     0.278176 1.19744e-005
recdev1(1981)     0.498981 2.55442e-006
recdev1(1982)     0.666858 5.75984e-006
recdev1(1983)     0.356247 5.71052e-006
recdev1(1984)     0.491466 2.45897e-005
recdev1(1985)    0.0911858 4.64372e-006
recdev1(1986)    -0.220725 3.80277e-006
recdev1(1987)    -0.238697 5.57422e-006
recdev1(1988)    -0.243569 -3.56443e-006
recdev1(1989)    -0.453878 -5.57851e-006
recdev1(1990)    -0.697401 -8.66904e-006
recdev1(1991)    -0.748911 -6.88593e-006
recdev1(1992)    -0.460791 -8.23137e-006
recdev1(1993)      0.31821 -1.21372e-005
recdev1(1994)    -0.204541 -5.11675e-006
recdev1(1995)    -0.701995 -4.80982e-006
recdev1(1996)      -0.7351 -3.33878e-006
recdev1(1997)    -0.465342 -1.01481e-006
recdev1(1998)   -0.0592779 4.10229e-007
recdev1(1999)     0.297602  1.4791e-006
recdev1(2000)     0.164578 1.94634e-006
recdev1(2001)     0.345977  2.4697e-006
recdev1(2002)      1.17678 7.30839e-006
recdev1(2003)    0.0197939 -5.24207e-007
recdev1(2004)    -0.377461 -1.50857e-006
recdev1(2005)     -0.29987 -1.09482e-006
recdev1(2006)    0.0381095 -1.04828e-006
recdev1(2007)     0.218994 -4.08142e-007
recdev1(2008)     0.641303 -2.14038e-006
recdev1(2009)     0.562255 -1.38946e-006
recdev1(2010)     0.138842 -1.24637e-006
recdev1(2011)     0.515191 -1.83951e-006
recdev1(2012)     -0.17889 -2.74165e-006
recdev1(2013)    -0.323228 -2.11908e-006
recdev1(2014)    -0.229105 -1.51085e-006
recdev1(2015)    -0.181769 -1.3548e-006
Fcast_recruitments(2016)            0            0
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_impl_error(2017)            0            0
Fcast_impl_error(2018)            0            0
Fcast_impl_error(2019)            0            0
Fcast_impl_error(2020)            0            0
Fcast_impl_error(2021)            0            0
Fcast_impl_error(2022)            0            0
Fcast_impl_error(2023)            0            0
Fcast_impl_error(2024)            0            0
Fcast_impl_error(2025)            0            0
Fcast_impl_error(2026)            0            0
Fcast_impl_error(2027)            0            0
Fcast_impl_error(2028)            0            0
Q_parm[2]      0.11365 -7.66827e-007
Q_parm[4]    0.0997072 2.03696e-007
Q_parm[6]     0.362492 1.46559e-006
Q_parm[8]     0.125322 -3.42208e-006
Q_parm[10]     0.201046 2.94209e-007
Q_parm[12]     0.132868 3.59166e-007
Q_parm[16]     0.116582 4.66175e-008
Q_parm[17]    -0.208294 3.50184e-006
selparm[1]      46.3121 5.35811e-006
selparm[3]      5.12407 -7.84554e-006
selparm[4]      18.3382 3.58886e-009
selparm[7]      44.0737 3.37755e-006
selparm[9]      5.09117 -3.77127e-006
selparm[10]      15.6489 -7.90522e-009
selparm[13]       43.563 1.79516e-005
selparm[15]      5.31724 -3.38379e-005
selparm[19]      54.7389 -4.9865e-007
selparm[21]      6.11904 5.37202e-007
selparm[22]      17.2444 -3.24107e-008
selparm[25]      51.4407 -3.45392e-006
selparm[27]      5.49705 1.86814e-005
selparm[31]      37.6329 -3.1589e-006
selparm[33]      4.23435 6.36048e-006
selparm[37]      32.0908 1.57261e-005
selparm[39]     0.260535 -1.31376e-006
selparm[43]       33.377 -2.22231e-006
selparm[45]      4.40416 2.72651e-006
selparm[49]      79.9759 3.69388e-007
selparm[51]      6.99294 -1.37254e-006
selparm[55]      55.5757 -7.33114e-007
selparm[57]      6.45744 5.79028e-007
selparm[61]      54.7567 8.52717e-006
selparm[63]      4.24225 -6.92552e-006
