ParName   Value   Gradient
MGparm[1]     0.271751  6.98617e-06
MGparm[13]     0.392314 -1.01115e-06
SR_parm[1]      5.52754 -2.11875e-05
recdev1(1970)     0.194926 -2.35872e-06
recdev1(1971)     0.160774 -4.45823e-06
recdev1(1972)     0.206955 -2.46676e-06
recdev1(1973)     0.268367 -3.85701e-06
recdev1(1974)     0.358172  -2.2685e-06
recdev1(1975)     0.167175 -3.19506e-06
recdev1(1976)   -0.0549473 -1.78548e-06
recdev1(1977)    -0.147269 -1.72213e-06
recdev1(1978)    -0.223197 -1.09498e-06
recdev1(1979)     0.144658 -1.94037e-06
recdev1(1980)      0.05389 -2.04785e-06
recdev1(1981)    -0.535576 -2.21182e-06
recdev1(1982)    -0.504428 -1.86951e-06
recdev1(1983)     0.311554  2.50581e-06
recdev1(1984)      1.61709  1.31404e-05
recdev1(1985)     -0.29957  1.00825e-06
recdev1(1986)    -0.113299  1.72237e-06
recdev1(1987)      1.04233  1.75049e-06
recdev1(1988)   -0.0832102  3.53487e-07
recdev1(1989)     -0.47795 -5.20582e-07
recdev1(1990)    -0.251485 -2.28277e-06
recdev1(1991)    -0.187699 -6.79708e-07
recdev1(1992)    -0.514557  2.30071e-07
recdev1(1993)   0.00759669 -1.89155e-06
recdev1(1994)      0.36439 -8.02028e-07
recdev1(1995)     0.248289  2.61275e-08
recdev1(1996)    -0.188924 -1.09693e-06
recdev1(1997)     0.127912 -2.14436e-06
recdev1(1998)    0.0200856 -3.76079e-07
recdev1(1999)     0.501241  1.88785e-06
recdev1(2000)    -0.686635   2.4053e-07
recdev1(2001)    -0.228128  5.82452e-07
recdev1(2002)     0.851981  2.91004e-09
recdev1(2003)   -0.0545296 -2.09457e-06
recdev1(2004)    -0.387123 -1.76712e-06
recdev1(2005)     0.206557 -1.53622e-06
recdev1(2006)       0.0848 -9.42402e-08
recdev1(2007)   -0.0151861 -1.51721e-07
recdev1(2008)   -0.0541627 -1.48601e-07
recdev1(2009)     -0.16436 -3.18391e-07
recdev1(2010)    -0.600472 -2.29958e-06
recdev1(2011)    -0.493042 -3.26195e-06
recdev1(2012)    -0.263352 -2.44128e-06
recdev1(2013)    -0.302904 -7.49529e-07
recdev1(2014)    -0.162131 -1.02193e-06
recdev1(2015)     0.153939  2.10287e-07
recdev1(2016)   -0.0985534 -2.25135e-07
Fcast_recruitments(2017)    -0.103677 -3.76155e-07
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Q_parm[2]      0.38418  2.30258e-05
selparm[7]      37.2398  -1.4338e-06
selparm[8]     -2.72876 -8.64603e-08
selparm[9]      1.05794  3.76119e-07
selparm[10]     -2.70104 -5.53385e-08
selparm[12]     -3.38632 -4.43007e-09
selparm[13]      38.9747 -4.74506e-06
selparm[14]     -1.81823 -5.30663e-06
selparm[15]      5.89563 -8.49382e-06
selparm[16]     -2.23638  7.61182e-08
selparm[18]       2.1377 -3.29076e-07
selparm[19]      34.9509 -5.46976e-06
selparm[20]    -0.977404  9.73704e-08
selparm[21]      4.26583  3.11333e-06
selparm[27]      43.7243 -8.22694e-06
selparm[28]     -3.22202 -9.03217e-07
selparm[29]      3.62846 -7.57788e-06
selparm[30]      3.11261  -1.7957e-06
selparm[31]     -1.70799 -1.18877e-06
selparm[32]       44.111  2.93366e-05
selparm[33]     -1.98067 -3.17214e-09
selparm[34]      4.54281 -7.21333e-05
