ParName   Value   Gradient
MGparm[1]     0.254689   7.2472e-06
MGparm[13]     0.407339 -4.51534e-07
SR_parm[1]      5.32351   -4.546e-05
recdev1(1970)     0.297289  2.85372e-06
recdev1(1971)     0.293762  4.74382e-06
recdev1(1972)     0.359648  4.02958e-06
recdev1(1973)      0.42038  4.16546e-06
recdev1(1974)     0.604041  7.05543e-06
recdev1(1975)     0.316508  5.54415e-06
recdev1(1976)   -0.0606044 -3.70385e-06
recdev1(1977)    -0.225399 -2.45747e-06
recdev1(1978)    -0.380662  1.13775e-05
recdev1(1979)    0.0877212  1.12237e-06
recdev1(1980)     0.197059 -6.37625e-06
recdev1(1981)    -0.654988  2.24983e-06
recdev1(1982)    -0.645757  7.34434e-06
recdev1(1983)     0.254881  5.35476e-06
recdev1(1984)      1.55225 -1.26391e-07
recdev1(1985)    -0.412657  1.41486e-06
recdev1(1986)    -0.224247  3.04183e-06
recdev1(1987)      1.32569  5.17022e-06
recdev1(1988)   -0.0971902  5.38864e-06
recdev1(1989)     -0.47261  6.16824e-06
recdev1(1990)    -0.271063  5.45614e-06
recdev1(1991)    -0.302961  1.06192e-06
recdev1(1992)    -0.499743  3.65394e-06
recdev1(1993)     0.174648 -5.16867e-06
recdev1(1994)     0.446477   9.4886e-06
recdev1(1995)    0.0031694  4.08509e-06
recdev1(1996)    -0.291545   7.0505e-06
recdev1(1997)      0.05085  9.14056e-06
recdev1(1998)     0.298799 -9.97339e-07
recdev1(1999)    0.0638899  4.55697e-06
recdev1(2000)    -0.889661  6.03998e-06
recdev1(2001)    -0.544548  1.19663e-05
recdev1(2002)     0.960754  1.48316e-05
recdev1(2003)    -0.158905  6.39905e-06
recdev1(2004)    -0.473846  6.89961e-06
recdev1(2005)     0.291696  5.59477e-06
recdev1(2006)     0.160812  6.76308e-06
recdev1(2007)    -0.159087  8.10058e-06
recdev1(2008)    -0.141844  3.91549e-06
recdev1(2009)    -0.217641 -2.84101e-07
recdev1(2010)      -0.4853 -5.75536e-07
recdev1(2011)    -0.305214  2.14981e-06
recdev1(2012)    -0.197981  2.78496e-06
recdev1(2013)    -0.399472  2.12909e-06
recdev1(2014)    -0.144316  9.52815e-07
recdev1(2015)     0.513068  4.36293e-06
recdev1(2016)   -0.0161475  5.64248e-06
Fcast_recruitments(2017)   -0.0508211  2.53351e-06
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Q_parm[2]     0.401329   4.9545e-06
selparm[7]      39.0352 -3.39917e-06
selparm[8]     -2.63802   1.9773e-08
selparm[9]      1.40217 -7.93204e-08
selparm[10]     -2.66464 -1.17862e-07
selparm[12]     -3.35467  5.75846e-07
selparm[13]      39.8559  3.81642e-05
selparm[14]     -4.10973  1.76087e-06
selparm[15]      5.83562 -1.28075e-05
selparm[16]     -4.13404 -1.43006e-07
selparm[18]     0.445585 -6.05886e-08
selparm[19]      34.9137 -2.52928e-05
selparm[20]    -0.971273 -4.70302e-07
selparm[21]      4.24085  1.15141e-05
selparm[27]      43.6341  8.70081e-05
selparm[28]      -3.2968  2.93467e-06
selparm[29]      3.60944 -2.74953e-05
selparm[30]       3.1737  6.61516e-06
selparm[31]     -1.72021  1.10151e-05
selparm[32]      43.8503  2.98622e-05
selparm[33]     -2.18803 -1.62489e-08
selparm[34]      4.47928 -4.71524e-05
