ParName   Value   Gradient
MGparm[1]     0.262955 -5.25657e-06
MGparm[13]     0.372743  7.11162e-07
SR_parm[1]      5.43373  5.58938e-06
recdev1(1916)  -0.00452993  -5.8557e-07
recdev1(1917)  -0.00457867  1.66307e-07
recdev1(1918)  -0.00463663  2.32283e-06
recdev1(1919)  -0.00470596 -1.07585e-07
recdev1(1920)  -0.00478842 -1.76965e-06
recdev1(1921)  -0.00488643 -1.46149e-06
recdev1(1922)  -0.00500293  1.40079e-06
recdev1(1923)  -0.00514174  1.97349e-06
recdev1(1924)  -0.00530708 -1.10693e-06
recdev1(1925)  -0.00550349 -1.71723e-06
recdev1(1926)  -0.00573675  1.17909e-06
recdev1(1927)  -0.00601438 -1.79805e-06
recdev1(1928)  -0.00634394 -6.24489e-10
recdev1(1929)  -0.00673552 -8.59263e-08
recdev1(1930)  -0.00720035 -1.97577e-06
recdev1(1931)  -0.00775158 -1.80291e-06
recdev1(1932)  -0.00840478 -4.76096e-07
recdev1(1933)  -0.00917886  2.64519e-06
recdev1(1934)   -0.0100969 -2.31858e-08
recdev1(1935)   -0.0111865  2.93778e-07
recdev1(1936)   -0.0124809 -7.11121e-07
recdev1(1937)    -0.014012  1.85387e-07
recdev1(1938)   -0.0158218 -7.99078e-07
recdev1(1939)   -0.0179499 -5.78125e-07
recdev1(1940)   -0.0204628 -1.86967e-07
recdev1(1941)   -0.0234112  1.95911e-07
recdev1(1942)   -0.0268402  3.56941e-07
recdev1(1943)   -0.0308063 -3.40011e-07
recdev1(1944)   -0.0353744  4.69752e-09
recdev1(1945)   -0.0406517 -1.18888e-07
recdev1(1946)   -0.0467666  4.19932e-07
recdev1(1947)   -0.0538611  6.61117e-08
recdev1(1948)   -0.0619962  9.53181e-08
recdev1(1949)   -0.0714445 -3.94829e-07
recdev1(1950)   -0.0828171  2.93355e-07
recdev1(1951)   -0.0977365 -5.28895e-07
recdev1(1952)    -0.119382 -6.77437e-07
recdev1(1953)    -0.152584 -3.97017e-07
recdev1(1954)    -0.201869 -3.17856e-07
recdev1(1955)    -0.261779 -5.34734e-07
recdev1(1956)    -0.302716 -1.23751e-06
recdev1(1957)    -0.239782  2.06704e-07
recdev1(1958)    0.0482189 -6.76237e-07
recdev1(1959)     0.565457 -2.87702e-06
recdev1(1960)     0.699158  -2.3259e-07
recdev1(1961)     0.345018 -3.05872e-07
recdev1(1962)     0.162304  5.61155e-07
recdev1(1963)    0.0248753 -1.65018e-06
recdev1(1964)    -0.118365  5.42525e-07
recdev1(1965)    -0.153911  7.22812e-09
recdev1(1966)    -0.060038  8.20164e-07
recdev1(1967)    0.0861008  1.62879e-06
recdev1(1968)     0.236535  1.89427e-06
recdev1(1969)     0.286689  3.78336e-08
recdev1(1970)     0.176719  3.12783e-06
recdev1(1971)     0.182078  8.38096e-07
recdev1(1972)     0.262807 -2.15423e-06
recdev1(1973)     0.307314  1.70194e-06
