ParName   Value   Gradient
MGparm[2]           10 -2.46997e-006
MGparm[3]      62.3595 7.59737e-005
MGparm[4]    0.0625281 4.31495e-005
MGparm[5]     0.190284 1.87011e-005
MGparm[6]    0.0558438 -5.26323e-006
MGparm[13]    0.0467927 -6.90608e-005
MGparm[15]      65.6004 8.19489e-005
MGparm[16]     0.058821 6.81808e-005
MGparm[18]    0.0479834 7.74754e-006
MGparm[23]     0.402301 -4.82381e-005
SR_parm[1]       5.4785  0.000285848
recdev_early(1889)   -0.0114885 2.20236e-006
recdev_early(1890)    -0.011883 -8.03447e-007
recdev_early(1891)   -0.0122886 -1.57475e-007
recdev_early(1892)   -0.0127082 -4.04027e-007
recdev_early(1893)   -0.0131374 1.80332e-006
recdev_early(1894)   -0.0135817 1.87631e-006
recdev_early(1895)   -0.0140424 1.11347e-006
recdev_early(1896)   -0.0145231 1.82872e-006
recdev_early(1897)   -0.0150283 3.87807e-007
recdev_early(1898)   -0.0155482 4.09374e-006
recdev_early(1899)   -0.0160929 -2.82456e-007
recdev_early(1900)   -0.0166797 3.40738e-006
recdev_early(1901)   -0.0172927 2.17599e-007
recdev_early(1902)    -0.017908  4.8405e-006
recdev_early(1903)   -0.0185768 1.06249e-006
recdev_early(1904)   -0.0192838 2.93806e-006
recdev_early(1905)   -0.0200231  1.1096e-006
recdev_early(1906)   -0.0207948 8.26844e-007
recdev_early(1907)   -0.0215745 1.47514e-006
recdev_early(1908)   -0.0223923 1.35305e-006
recdev_early(1909)    -0.023272 9.14946e-007
recdev_early(1910)   -0.0242064 3.70503e-006
recdev_early(1911)   -0.0252059 3.40579e-006
recdev_early(1912)   -0.0262449 1.39122e-006
recdev_early(1913)   -0.0273772 1.53554e-006
recdev_early(1914)   -0.0286359 3.29502e-007
recdev_early(1915)    -0.030091 2.82528e-007
recdev_early(1916)   -0.0318025 4.75193e-006
recdev_early(1917)   -0.0338518 5.76893e-006
recdev_early(1918)   -0.0363992 1.90301e-006
recdev_early(1919)   -0.0396672 1.77997e-006
recdev_early(1920)    -0.043814 4.70296e-006
recdev_early(1921)   -0.0489515 2.26496e-006
recdev_early(1922)   -0.0551189 3.30243e-006
recdev_early(1923)   -0.0622549 -7.07378e-007
recdev_early(1924)   -0.0701809 1.54418e-007
recdev_early(1925)   -0.0786103 -1.08605e-006
recdev_early(1926)   -0.0871323 4.27952e-006
recdev_early(1927)   -0.0952452 7.25634e-007
recdev_early(1928)     -0.10246 7.76087e-006
recdev_early(1929)    -0.108364 -2.66328e-007
recdev_early(1930)    -0.112732 7.97068e-006
recdev_early(1931)    -0.115669 1.50497e-006
recdev_early(1932)    -0.117649 1.04521e-006
recdev_early(1933)    -0.119478  2.3141e-006
recdev_early(1934)    -0.122096  4.4704e-006
recdev_early(1935)    -0.126215 4.11496e-006
recdev_early(1936)    -0.132005 4.11977e-006
recdev_early(1937)    -0.138843 4.21688e-006
recdev_early(1938)    -0.145461   -1.94e-007
recdev_early(1939)    -0.150257 -1.43923e-006
recdev_early(1940)    -0.151708 1.69702e-006
recdev_early(1941)    -0.148371 5.62299e-006
recdev_early(1942)    -0.138673 5.05503e-006
recdev_early(1943)    -0.120781 2.95704e-006
recdev_early(1944)   -0.0929391 2.26345e-006
recdev_early(1945)   -0.0548794  6.7003e-006
recdev_early(1946)  -0.00949557 4.73533e-006
recdev_early(1947)    0.0354735 5.53237e-006
recdev_early(1948)    0.0673264 4.40599e-006
recdev_early(1949)    0.0700135 4.17437e-006
recdev_early(1950)    0.0309787 6.65101e-006
recdev_early(1951)   -0.0470448 5.85028e-006
recdev_early(1952)     -0.14273 7.18151e-006
recdev_early(1953)    -0.229462 6.48111e-006
recdev_early(1954)    -0.288352 5.45287e-006
recdev_early(1955)    -0.310073 8.04176e-006
recdev_early(1956)    -0.292733 4.74815e-006
recdev_early(1957)    -0.243461 6.43851e-006
recdev_early(1958)    -0.181522 8.10209e-006
recdev_early(1959)    -0.134337 1.08402e-005
recdev_early(1960)    -0.129836 6.79139e-006
recdev_early(1961)    -0.182557 5.18522e-006
recdev_early(1962)    -0.270872  1.2057e-005
recdev_early(1963)    -0.342419 2.70709e-006
recdev_early(1964)    -0.343292 7.94649e-006
recdev_early(1965)     -0.25551  7.5647e-006
recdev_early(1966)    -0.133638 8.76508e-006
recdev_early(1967)   -0.0272117 9.32822e-006
recdev_early(1968)      0.12241 -5.33658e-007
recdev_early(1969)     0.286686 3.39861e-006
recdev_early(1970)     0.458142 -7.62346e-006
recdev_early(1971)     0.569638 2.44964e-006
recdev_early(1972)     0.237948 -9.64554e-006
recdev_early(1973)  -0.00144008 -2.2835e-006
recdev_early(1974)   -0.0443642 1.64556e-006
recdev_early(1975)     0.158093 6.07028e-006
recdev_early(1976)     0.161678 1.65455e-005
recdev_early(1977)     0.108346 2.14978e-005
recdev_early(1978)   -0.0112704 2.10524e-005
recdev_early(1979)    0.0892849 2.33135e-005
recdev1(1980)     0.145209 1.52796e-005
recdev1(1981)     0.416311 9.72825e-006
recdev1(1982)     0.517747 2.97701e-006
recdev1(1983)     0.322037 -4.58061e-006
recdev1(1984)     0.390013 -3.34673e-005
recdev1(1985)     0.203832 -4.16996e-005
recdev1(1986)   -0.0765294 -1.51478e-005
recdev1(1987)     -0.22943 -2.11779e-005
recdev1(1988)    -0.348775 -4.41747e-006
recdev1(1989)    -0.468318 3.29195e-006
recdev1(1990)    -0.607497  2.7596e-006
recdev1(1991)    -0.676823  7.1501e-006
recdev1(1992)    -0.428956 4.66958e-006
recdev1(1993)     0.374785 1.90009e-005
recdev1(1994)    -0.020246 5.97247e-006
recdev1(1995)    -0.666307 4.54351e-006
recdev1(1996)    -0.686973 3.67605e-006
recdev1(1997)       -0.557 3.56124e-006
recdev1(1998)   -0.0812786  4.8264e-006
recdev1(1999)     0.613248 2.81248e-006
recdev1(2000)    -0.111169 -1.69169e-006
recdev1(2001)     0.237539 -6.03294e-007
recdev1(2002)      1.01693 -4.74944e-006
recdev1(2003)     0.330126 -6.98511e-007
recdev1(2004)    -0.336008 -6.31954e-006
recdev1(2005)    -0.116787 3.77536e-006
recdev1(2006)    0.0972511 4.07876e-006
recdev1(2007)     0.242652 8.31776e-006
recdev1(2008)     0.682804 7.77766e-006
recdev1(2009)     0.411255 5.95706e-006
recdev1(2010)     0.337581 -5.38111e-008
recdev1(2011)     0.377454 3.55857e-006
recdev1(2012)     -0.31981 1.01323e-006
recdev1(2013)    -0.358795 3.76088e-006
recdev1(2014)    -0.387085 -1.01527e-006
recdev1(2015)    -0.238983 6.95301e-006
Fcast_recruitments(2016)            0            0
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_impl_error(2017)            0            0
Fcast_impl_error(2018)            0            0
Fcast_impl_error(2019)            0            0
Fcast_impl_error(2020)            0            0
Fcast_impl_error(2021)            0            0
Fcast_impl_error(2022)            0            0
Fcast_impl_error(2023)            0            0
Fcast_impl_error(2024)            0            0
Fcast_impl_error(2025)            0            0
Fcast_impl_error(2026)            0            0
Fcast_impl_error(2027)            0            0
Fcast_impl_error(2028)            0            0
Q_parm[2]     0.111402 -1.29823e-006
Q_parm[4]     0.101482 -2.46962e-006
Q_parm[6]     0.389554 1.03949e-005
Q_parm[8]      0.13651 3.60759e-006
Q_parm[10]       0.2027 4.82012e-007
Q_parm[12]     0.112833 -1.27936e-006
Q_parm[16]     0.138927 1.99898e-006
Q_parm[17]    -0.220374 -6.2215e-006
selparm[1]      48.4585 9.06786e-007
selparm[3]      5.32717 3.87229e-008
selparm[4]      18.1111 1.13178e-007
selparm[7]      44.8589 -2.6722e-006
selparm[9]      5.13243 5.93796e-006
selparm[10]      17.0673 2.39199e-007
selparm[13]      43.7458 1.79178e-005
selparm[15]      5.31707 -5.45404e-005
