ParName   Value   Gradient
MGparm[2]      8.42818  0.000110576
MGparm[3]      63.3997  0.000766396
MGparm[4]    0.0654359   0.00050547
MGparm[5]     0.189571 3.89245e-005
MGparm[6]    0.0547786 2.77656e-005
MGparm[15]      0.52332 -0.000809263
SR_parm[1]      5.69156   0.00151226
recdev_early(1889)   -0.0136895 3.76399e-006
recdev_early(1890)   -0.0141353  7.9143e-006
recdev_early(1891)   -0.0145924 1.15724e-005
recdev_early(1892)    -0.015064 7.18395e-006
recdev_early(1893)   -0.0155457 3.53628e-006
recdev_early(1894)   -0.0160431  2.9372e-006
recdev_early(1895)    -0.016556 4.77615e-006
recdev_early(1896)    -0.017086 4.67492e-006
recdev_early(1897)   -0.0176337 5.71066e-006
recdev_early(1898)   -0.0181942 3.74737e-006
recdev_early(1899)   -0.0187664 5.11361e-006
recdev_early(1900)   -0.0193704 5.45396e-006
recdev_early(1901)   -0.0199759 6.73423e-006
recdev_early(1902)   -0.0205757 8.33431e-006
recdev_early(1903)    -0.021235 9.11118e-006
recdev_early(1904)   -0.0218957 1.02377e-005
recdev_early(1905)   -0.0225464 9.70731e-006
recdev_early(1906)   -0.0231839  1.2139e-005
recdev_early(1907)   -0.0237651 1.05387e-005
recdev_early(1908)   -0.0243185 1.03689e-005
recdev_early(1909)   -0.0248564 1.37856e-005
recdev_early(1910)   -0.0253742 8.97577e-006
recdev_early(1911)   -0.0258826  9.3895e-006
recdev_early(1912)   -0.0264002 1.35297e-005
recdev_early(1913)   -0.0270241 7.51394e-006
recdev_early(1914)   -0.0278496 1.70184e-005
recdev_early(1915)   -0.0290591 1.82132e-005
recdev_early(1916)   -0.0308134 1.65889e-005
recdev_early(1917)   -0.0333349 1.27278e-005
recdev_early(1918)   -0.0369113 1.14838e-005
recdev_early(1919)   -0.0418152 1.79874e-005
recdev_early(1920)   -0.0482444 1.11321e-005
recdev_early(1921)   -0.0562669 1.26314e-005
recdev_early(1922)   -0.0658179 9.06375e-006
recdev_early(1923)   -0.0766774 2.55935e-005
recdev_early(1924)   -0.0884607 2.39996e-005
recdev_early(1925)    -0.100627  1.2896e-005
recdev_early(1926)    -0.112476 2.43894e-005
recdev_early(1927)     -0.12318 3.29821e-005
recdev_early(1928)    -0.131904 1.11874e-005
recdev_early(1929)    -0.137919 7.99386e-006
recdev_early(1930)    -0.140813 1.00401e-005
recdev_early(1931)    -0.140778 1.49521e-005
recdev_early(1932)    -0.138701 7.18709e-006
recdev_early(1933)    -0.136123 2.00599e-005
recdev_early(1934)    -0.135043 3.00936e-005
recdev_early(1935)    -0.137214 2.74372e-005
recdev_early(1936)    -0.143346 1.87817e-005
recdev_early(1937)    -0.152511   2.928e-005
recdev_early(1938)    -0.162348 2.03393e-005
recdev_early(1939)    -0.169766 2.55126e-005
recdev_early(1940)    -0.171953 2.21198e-005
recdev_early(1941)    -0.166626 1.19783e-005
recdev_early(1942)     -0.15156 1.83402e-005
recdev_early(1943)    -0.123735 2.93359e-005
recdev_early(1944)   -0.0790559 2.61992e-005
recdev_early(1945)    -0.014034 3.35104e-005
recdev_early(1946)    0.0705425 3.18223e-005
recdev_early(1947)     0.163062 4.88388e-005
recdev_early(1948)     0.233052 4.86241e-005
recdev_early(1949)     0.233562 4.25152e-005
recdev_early(1950)      0.14444 4.20744e-005
recdev_early(1951)  0.000921647 3.15755e-005
recdev_early(1952)    -0.147441  2.9991e-005
recdev_early(1953)    -0.268205 3.06443e-005
recdev_early(1954)    -0.345653 2.39465e-005
recdev_early(1955)    -0.372848 2.48763e-005
recdev_early(1956)    -0.347556 2.81599e-005
recdev_early(1957)    -0.275499  2.6324e-005
recdev_early(1958)    -0.176826 2.80012e-005
recdev_early(1959)    -0.090573 2.52294e-005
recdev_early(1960)   -0.0828161 3.00166e-005
recdev_early(1961)    -0.195795 2.28725e-005
recdev_early(1962)    -0.364757 1.17471e-005
recdev_early(1963)    -0.489063 9.37022e-006
recdev_early(1964)    -0.494647 2.11225e-005
recdev_early(1965)    -0.355846 2.44336e-005
recdev_early(1966)    -0.159837  2.4425e-005
recdev_early(1967)   -0.0274252 3.60312e-005
recdev_early(1968)     0.162907 3.34908e-005
recdev_early(1969)     0.379266 5.10671e-005
recdev_early(1970)     0.581627 5.49592e-005
recdev_early(1971)     0.851388 8.51799e-005
recdev_early(1972)      0.32049 3.96938e-005
recdev_early(1973)    0.0181753 2.44972e-005
recdev_early(1974)   -0.0360168 2.09467e-005
recdev_early(1975)     0.284301 1.95968e-005
recdev_early(1976)     0.205721 8.65837e-006
recdev_early(1977)     0.135561 3.24973e-006
recdev_early(1978)   -0.0707363 1.71464e-006
recdev_early(1979)    0.0567631 -2.51192e-007
recdev1(1980)     0.209324 1.48387e-005
recdev1(1981)     0.466117 -1.19185e-006
recdev1(1982)     0.729189 -4.63221e-005
recdev1(1983)     0.381831 -7.33793e-005
recdev1(1984)     0.517893 -9.99797e-005
recdev1(1985)     0.144139 -2.02772e-005
recdev1(1986)    -0.133967 -3.3388e-005
recdev1(1987)    -0.229508 -8.99402e-005
recdev1(1988)    -0.365662 -1.0394e-005
recdev1(1989)    -0.507199 9.82638e-007
recdev1(1990)    -0.696028 9.03395e-006
recdev1(1991)    -0.839234  6.7876e-006
recdev1(1992)    -0.622498  2.3018e-005
recdev1(1993)     0.306297 6.40244e-005
recdev1(1994)   0.00481232 5.67689e-005
recdev1(1995)    -0.754662 3.47292e-005
recdev1(1996)    -0.784442 1.67717e-005
recdev1(1997)    -0.599055 1.22993e-005
recdev1(1998)   -0.0646802 2.52994e-005
recdev1(1999)     0.577496 4.19121e-005
recdev1(2000)    -0.110739 1.51202e-005
recdev1(2001)     0.160402 2.69686e-006
recdev1(2002)      1.13647 -1.45757e-005
recdev1(2003)     0.399917  6.7257e-006
recdev1(2004)    -0.392261 3.14016e-006
recdev1(2005)    -0.153691 4.21253e-006
recdev1(2006)    0.0792146 5.94892e-006
recdev1(2007)     0.303614 1.11098e-005
recdev1(2008)     0.709415 2.50752e-006
recdev1(2009)     0.398079 9.14358e-006
recdev1(2010)     0.460684 7.68453e-006
recdev1(2011)     0.382886 4.10338e-006
