ParName   Value   Gradient
MGparm[2]      8.27633   0.00077295
MGparm[3]      63.4004    0.0172041
MGparm[4]    0.0657525   0.00866353
MGparm[5]      0.19072  0.000381938
MGparm[6]    0.0544493   0.00067285
MGparm[15]      0.40692   -0.0151159
SR_parm[1]      5.38133    0.0503207
recdev_early(1889)   -0.0125975  0.000262769
recdev_early(1890)   -0.0130039  0.000284707
recdev_early(1891)   -0.0134216  0.000264043
recdev_early(1892)   -0.0138525  0.000236413
recdev_early(1893)   -0.0142941  0.000150561
recdev_early(1894)   -0.0147495 7.71044e-005
recdev_early(1895)   -0.0152128  0.000204351
recdev_early(1896)   -0.0156949  0.000225359
recdev_early(1897)   -0.0161956  0.000175899
recdev_early(1898)   -0.0167032  0.000257449
recdev_early(1899)    -0.017223  0.000267836
recdev_early(1900)   -0.0177708  0.000348534
recdev_early(1901)    -0.018325  0.000221741
recdev_early(1902)   -0.0188635  0.000324835
recdev_early(1903)   -0.0194731 4.43912e-005
recdev_early(1904)   -0.0200678  0.000226815
recdev_early(1905)   -0.0206572  0.000261093
recdev_early(1906)   -0.0212282  0.000435687
recdev_early(1907)   -0.0217536  0.000203174
recdev_early(1908)   -0.0222362  0.000442704
recdev_early(1909)   -0.0227167   0.00026123
recdev_early(1910)   -0.0231715  0.000309199
recdev_early(1911)   -0.0236139  0.000508142
recdev_early(1912)   -0.0240852 3.29629e-005
recdev_early(1913)   -0.0246236  0.000759435
recdev_early(1914)    -0.025399  0.000212152
recdev_early(1915)    -0.026525  0.000500462
recdev_early(1916)   -0.0281975  0.000394978
recdev_early(1917)   -0.0306241  0.000334634
recdev_early(1918)   -0.0340899  0.000487813
recdev_early(1919)   -0.0388845  0.000291024
recdev_early(1920)   -0.0451915  0.000367012
recdev_early(1921)   -0.0530961   0.00063062
recdev_early(1922)   -0.0625696  0.000460811
recdev_early(1923)   -0.0733929  0.000502727
recdev_early(1924)   -0.0852064  0.000511694
recdev_early(1925)   -0.0974856  0.000369924
recdev_early(1926)    -0.109518  0.000527036
recdev_early(1927)    -0.120482  0.000620574
recdev_early(1928)    -0.129525  0.000566169
recdev_early(1929)    -0.135897  0.000570408
recdev_early(1930)    -0.139167   0.00056342
recdev_early(1931)     -0.13951  0.000541774
