ParName   Value   Gradient
MGparm[2]      7.01357 -7.33248e-006
MGparm[3]      64.1151 -0.000278192
MGparm[4]    0.0682512 -7.63813e-005
MGparm[5]     0.188988 -1.19856e-005
MGparm[6]    0.0555833 -1.68116e-005
MGparm[15]     0.351393   0.00012542
SR_parm[1]       5.2634 -0.000914103
recdev_early(1889)   -0.0447194 -2.64881e-006
recdev_early(1890)   -0.0461939 -2.68127e-006
recdev_early(1891)   -0.0477117 -2.97322e-006
recdev_early(1892)   -0.0492749 -3.35135e-006
recdev_early(1893)   -0.0508803 -2.84866e-006
recdev_early(1894)   -0.0525328 -3.13772e-006
recdev_early(1895)   -0.0542333 -2.11726e-006
recdev_early(1896)   -0.0559842 -4.04865e-006
recdev_early(1897)   -0.0577859 -2.9157e-006
recdev_early(1898)   -0.0596334 -4.51458e-006
recdev_early(1899)   -0.0615239 -4.13032e-006
recdev_early(1900)   -0.0634773 -3.84868e-006
recdev_early(1901)   -0.0654975 -4.77335e-006
recdev_early(1902)   -0.0675608 -3.68697e-006
recdev_early(1903)   -0.0696617 -3.91127e-006
recdev_early(1904)   -0.0717901 -4.58308e-006
recdev_early(1905)   -0.0739321 -3.73074e-006
recdev_early(1906)   -0.0760811 -5.37496e-006
recdev_early(1907)   -0.0782102  -5.305e-006
recdev_early(1908)   -0.0803194 -4.77361e-006
recdev_early(1909)   -0.0824037 -5.05218e-006
recdev_early(1910)   -0.0844614 -5.91447e-006
recdev_early(1911)   -0.0865126 -4.50601e-006
recdev_early(1912)   -0.0885704 -6.45276e-006
recdev_early(1913)   -0.0907072 -6.88749e-006
recdev_early(1914)   -0.0930132 -5.15004e-006
recdev_early(1915)   -0.0956249 -6.28216e-006
recdev_early(1916)   -0.0986815 -7.57365e-006
recdev_early(1917)    -0.102339 -5.5379e-006
recdev_early(1918)    -0.106686 -6.22933e-006
recdev_early(1919)    -0.111857 -5.84208e-006
recdev_early(1920)    -0.117853 -6.60606e-006
recdev_early(1921)    -0.124478 -7.87299e-006
recdev_early(1922)    -0.131393 -6.90326e-006
recdev_early(1923)    -0.138126 -7.05789e-006
recdev_early(1924)     -0.14411 -6.14244e-006
recdev_early(1925)    -0.148757 -7.0034e-006
recdev_early(1926)    -0.151513 -7.72754e-006
recdev_early(1927)    -0.151905 -8.03609e-006
recdev_early(1928)    -0.149639 -7.42966e-006
recdev_early(1929)    -0.144671 -8.56785e-006
recdev_early(1930)    -0.137335 -8.5806e-006
recdev_early(1931)    -0.128565 -9.6288e-006
recdev_early(1932)    -0.120071 -9.86611e-006
recdev_early(1933)    -0.114205 -1.02986e-005
recdev_early(1934)    -0.113517 -1.12373e-005
recdev_early(1935)     -0.11983 -9.51409e-006
recdev_early(1936)    -0.133208 -1.0385e-005
recdev_early(1937)    -0.151494 -1.04039e-005
recdev_early(1938)    -0.170951 -1.04943e-005
recdev_early(1939)    -0.187576 -1.11009e-005
recdev_early(1940)    -0.198662 -1.11753e-005
recdev_early(1941)     -0.20355 -1.13596e-005
recdev_early(1942)    -0.203525 -1.10632e-005
recdev_early(1943)    -0.200897 -1.11669e-005
recdev_early(1944)     -0.19763 -1.20719e-005
recdev_early(1945)    -0.194519 -1.12466e-005
recdev_early(1946)    -0.189406 -1.12421e-005
recdev_early(1947)    -0.175922 -1.19475e-005
recdev_early(1948)     -0.14343 -1.26745e-005
recdev_early(1949)   -0.0809513 -1.38841e-005
recdev_early(1950)    0.0157388 -1.5082e-005
recdev_early(1951)     0.139279 -1.66391e-005
recdev_early(1952)     0.264841 -1.78232e-005
recdev_early(1953)     0.335363 -1.60536e-005
recdev_early(1954)     0.289638 -1.8055e-005
recdev_early(1955)     0.168843 -1.56782e-005
recdev_early(1956)    0.0601689 -1.43687e-005
recdev_early(1957)   0.00379008 -1.34374e-005
recdev_early(1958)  -0.00434912 -1.38282e-005
recdev_early(1959)   0.00564173 -1.36005e-005
recdev_early(1960)    0.0128487 -1.38571e-005
recdev_early(1961)    0.0124223 -1.53978e-005
recdev_early(1962)   -0.0405249 -1.49972e-005
recdev_early(1963)    -0.169595 -1.56332e-005
recdev_early(1964)    -0.276315 -1.23616e-005
recdev_early(1965)    -0.254104 -1.36816e-005
recdev_early(1966)     -0.10009 -1.53732e-005
recdev_early(1967)  -0.00493969 -1.60286e-005
recdev_early(1968)  -0.00791151 -1.61536e-005
recdev_early(1969)    0.0521699 -1.68929e-005
recdev_early(1970)     0.247437 -2.10211e-005
recdev_early(1971)     0.591119 -2.39382e-005
recdev_early(1972)     0.618023 -2.28792e-005
recdev_early(1973)     0.438595 -2.19396e-005
recdev_early(1974)     0.140273 -2.39035e-005
recdev_early(1975)     0.523384 -2.90585e-005
recdev_early(1976)     0.464118 -2.92174e-005
recdev_early(1977)     0.319499 -3.38915e-005
recdev_early(1978)   -0.0382472 -2.44434e-005
recdev_early(1979)   -0.0418601 -2.82144e-005
recdev1(1980)    0.0764161 -3.58139e-005
recdev1(1981)     0.259627 -2.30209e-005
recdev1(1982)     0.564478 -3.41574e-005
recdev1(1983)     0.289721 -9.98966e-006
recdev1(1984)     0.781903 -1.24062e-005
recdev1(1985)     0.388146 -4.81004e-006
recdev1(1986)   -0.0571329 7.54029e-006
recdev1(1987)    -0.224765 -1.2822e-005
recdev1(1988)    -0.317817 5.92928e-006
recdev1(1989)    -0.450787 1.27792e-005
recdev1(1990)     -0.66382 2.53356e-005
recdev1(1991)    -0.862414  2.1362e-005
recdev1(1992)    -0.724276 2.18824e-005
recdev1(1993)       0.1508 1.47692e-005
recdev1(1994)    0.0772369 1.17602e-005
recdev1(1995)    -0.759578 3.84258e-006
recdev1(1996)    -0.789401 6.43194e-006
recdev1(1997)    -0.620718 2.52546e-006
recdev1(1998)    -0.158256 2.93137e-006
recdev1(1999)     0.565031 5.52762e-005
recdev1(2000)    -0.091327 -1.1696e-006
recdev1(2001)     0.137928 -2.62244e-006
recdev1(2002)      1.18283 -8.34463e-006
recdev1(2003)     0.419216 -8.52343e-006
recdev1(2004)    -0.369145 -3.98968e-006
recdev1(2005)     -0.16191 -4.40329e-006
recdev1(2006)    0.0659157 -6.85248e-006
recdev1(2007)     0.350791 -8.3985e-006
recdev1(2008)     0.665653 -6.35868e-006
recdev1(2009)     0.385708 -4.71924e-006
recdev1(2010)     0.526914 -2.79543e-006
recdev1(2011)     0.379052 -7.06852e-007
recdev1(2012)    -0.299519 1.22272e-007
recdev1(2013)    -0.253138 1.57044e-007
recdev1(2014)    -0.279947 -6.03424e-007
recdev1(2015)    -0.183419 -6.44115e-007
Fcast_recruitments(2016)            0            0
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_impl_error(2017)            0            0
Fcast_impl_error(2018)            0            0
Fcast_impl_error(2019)            0            0
Fcast_impl_error(2020)            0            0
Fcast_impl_error(2021)            0            0
Fcast_impl_error(2022)            0            0
Fcast_impl_error(2023)            0            0
Fcast_impl_error(2024)            0            0
Fcast_impl_error(2025)            0            0
Fcast_impl_error(2026)            0            0
Fcast_impl_error(2027)            0            0
Fcast_impl_error(2028)            0            0
Q_parm[2]     0.126011 -9.13678e-007
Q_parm[4]     0.116611 -8.1969e-007
Q_parm[6]     0.433574 -1.00419e-006
Q_parm[8]    0.0911866 4.50816e-006
Q_parm[10]     0.196088 -1.46292e-006
Q_parm[12]     0.101951 -3.24164e-007
Q_parm[16]     0.134035 -2.42917e-006
Q_parm[17]   -0.0929557 -1.04716e-006
selparm[1]      46.6383 7.57161e-006
selparm[3]      5.16115 -3.32378e-005
selparm[4]      18.3446 2.40071e-008
selparm[7]      43.7614 -1.55064e-005
selparm[9]      5.07352 2.99783e-005
selparm[10]      16.4567 -3.08365e-008
selparm[13]      43.5903 -2.95416e-005
selparm[15]      5.32645 5.29978e-005
selparm[19]      59.9918 -1.17572e-006
selparm[21]      6.36033 2.11838e-005
selparm[22]      16.7821 -2.20193e-008
selparm[25]      51.7996 -1.73749e-006
selparm[27]      5.51739 -3.17426e-005
selparm[31]      37.7988 -6.8908e-006
selparm[33]      4.27291 1.82209e-006
selparm[37]      32.0733 6.66473e-005
selparm[39]     0.232248 -6.64879e-006
selparm[43]      33.2267 3.02066e-006
selparm[45]      4.39141 -1.40128e-005
selparm[49]       79.973 5.08505e-008
selparm[51]      7.00131 -1.65711e-006
selparm[55]      54.3298 9.86185e-007
selparm[57]      6.37703 -1.13375e-005
selparm[61]      54.5006 -1.15696e-005
selparm[63]      4.20871 2.10471e-005
