ParName   Value   Gradient
MGparm[2]      10.8265 -7.97048e-005
MGparm[3]      62.1504 5.03438e-005
MGparm[4]    0.0617775 4.72402e-005
MGparm[5]     0.181393 -9.53134e-005
MGparm[6]    0.0690965 -5.9263e-005
MGparm[15]      0.63615 -0.000818849
SR_parm[1]      5.60068   0.00140463
recdev_early(1889)    0.0164996 3.89662e-006
recdev_early(1890)    0.0170556 3.47901e-005
recdev_early(1891)    0.0176289 -7.98025e-006
recdev_early(1892)    0.0182233 3.19122e-005
recdev_early(1893)    0.0188361 -1.62237e-005
recdev_early(1894)    0.0194677 -1.20525e-005
recdev_early(1895)    0.0201187  1.9151e-005
recdev_early(1896)    0.0207894 9.13157e-006
recdev_early(1897)    0.0214663 1.42011e-007
recdev_early(1898)    0.0221707 2.73105e-005
recdev_early(1899)    0.0228916 4.70546e-005
recdev_early(1900)    0.0236328 3.11309e-005
recdev_early(1901)    0.0243947 1.66036e-005
recdev_early(1902)    0.0251743 2.08955e-005
recdev_early(1903)    0.0259074 1.07641e-005
recdev_early(1904)     0.026675 -1.67795e-005
recdev_early(1905)    0.0274603 -2.99327e-005
recdev_early(1906)    0.0282777 -2.40553e-005
recdev_early(1907)    0.0291673 -7.74286e-006
recdev_early(1908)    0.0300661 1.60191e-005
recdev_early(1909)    0.0310394  3.5021e-005
recdev_early(1910)    0.0320295 -1.37694e-006
recdev_early(1911)    0.0330441 -1.35665e-005
recdev_early(1912)    0.0340693 -4.62502e-006
recdev_early(1913)    0.0350325 2.70406e-005
recdev_early(1914)    0.0358403 9.93315e-006
recdev_early(1915)    0.0363194 7.36758e-006
recdev_early(1916)      0.03632 -5.17626e-006
recdev_early(1917)    0.0356327 3.19723e-005
recdev_early(1918)    0.0339564 1.02311e-006
recdev_early(1919)    0.0310773 3.03069e-005
recdev_early(1920)    0.0268156 4.62108e-007
recdev_early(1921)    0.0210752 4.08349e-005
recdev_early(1922)    0.0138709 8.87284e-006
recdev_early(1923)   0.00534821 -8.40739e-006
recdev_early(1924)  -0.00421448 -5.17628e-006
recdev_early(1925)   -0.0144171 8.99245e-005
recdev_early(1926)   -0.0247473 4.07235e-006
recdev_early(1927)   -0.0345944 -3.63734e-005
recdev_early(1928)   -0.0433795 -7.48201e-007
recdev_early(1929)   -0.0506538 5.76158e-005
recdev_early(1930)   -0.0562603 -2.90581e-005
recdev_early(1931)   -0.0604958 6.86709e-005
recdev_early(1932)   -0.0641638 -2.65295e-005
recdev_early(1933)   -0.0684545 -1.95826e-005
recdev_early(1934)   -0.0746788 4.22194e-005
recdev_early(1935)   -0.0837431 -1.75547e-005
recdev_early(1936)   -0.0956927 2.48448e-005
recdev_early(1937)     -0.10949 2.51681e-005
recdev_early(1938)    -0.123123 6.27867e-006
recdev_early(1939)    -0.134018 -5.85769e-006
recdev_early(1940)    -0.139475 1.46644e-005
recdev_early(1941)    -0.136808 -8.33158e-007
recdev_early(1942)    -0.123253 4.06755e-005
recdev_early(1943)   -0.0959422 1.76674e-005
