ParName   Value   Gradient
MGparm[1]     0.236763  8.63758e-06
MGparm[13]     0.339377 -1.87263e-06
SR_parm[1]      5.13254 -1.47119e-05
SR_parm[2]     0.967338  6.35262e-07
recdev1(1970)     0.225368 -3.82052e-06
recdev1(1971)     0.206922 -1.15675e-06
recdev1(1972)     0.261895  -5.7369e-06
recdev1(1973)     0.315378 -8.27645e-06
recdev1(1974)      0.38828 -8.14299e-06
recdev1(1975)     0.177434 -6.55391e-06
recdev1(1976)   -0.0753058 -3.77626e-06
recdev1(1977)    -0.193065  1.90302e-06
recdev1(1978)    -0.217994 -3.26238e-07
recdev1(1979)     0.190732 -1.86225e-07
recdev1(1980)    0.0722321 -2.06303e-06
recdev1(1981)    -0.521764 -1.52156e-06
recdev1(1982)    -0.502967  1.67412e-07
recdev1(1983)     0.305848 -1.78795e-06
recdev1(1984)      1.53424 -1.29449e-06
recdev1(1985)    -0.370333 -2.77536e-06
recdev1(1986)    -0.216074 -2.12674e-06
recdev1(1987)     0.823326 -7.06582e-06
recdev1(1988)    -0.136194 -3.26662e-06
recdev1(1989)    -0.502036 -1.88506e-06
recdev1(1990)     -0.27922 -2.47633e-06
recdev1(1991)    -0.208099 -2.09441e-06
recdev1(1992)    -0.510669 -1.35131e-06
recdev1(1993)    0.0161535 -1.38114e-06
recdev1(1994)      0.37742   4.4642e-06
recdev1(1995)     0.208848   3.3246e-06
recdev1(1996)     -0.21343  5.26958e-07
recdev1(1997)     0.115269 -2.01215e-07
recdev1(1998)      0.05727   1.6636e-07
recdev1(1999)     0.579464  9.63234e-07
recdev1(2000)    -0.629419 -9.52535e-07
recdev1(2001)    -0.188934   -1.178e-06
recdev1(2002)     0.795275 -4.21035e-07
recdev1(2003)   -0.0104712 -9.94064e-07
recdev1(2004)    -0.340283 -1.38779e-06
recdev1(2005)     0.248603 -1.94754e-06
recdev1(2006)    0.0972636 -2.92066e-06
recdev1(2007)   -0.0158637 -3.09309e-06
recdev1(2008)   -0.0684232 -2.84657e-06
recdev1(2009)    -0.144448  4.21302e-07
recdev1(2010)    -0.584366 -2.15491e-06
recdev1(2011)    -0.470354  -6.5169e-07
recdev1(2012)    -0.253211 -2.76382e-08
recdev1(2013)    -0.285317 -5.40962e-07
recdev1(2014)    -0.130543 -9.42591e-07
recdev1(2015)     0.157671 -7.46828e-07
recdev1(2016)   -0.0861044 -1.05989e-06
Fcast_recruitments(2017)   -0.0940018  4.82671e-07
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Q_parm[2]     0.395451 -5.63865e-07
selparm[7]       36.993 -9.22744e-07
selparm[8]      -1.8566 -6.05993e-07
selparm[9]      2.19123 -4.40261e-08
selparm[10]     -2.23452 -1.09004e-07
selparm[12]     -2.97205 -7.95833e-08
selparm[13]      38.2559 -1.10443e-05
selparm[14]     -4.61927 -5.37554e-07
selparm[15]       5.7891 -9.27216e-06
selparm[16]     -4.80989  -6.0374e-08
selparm[18]     0.221759  6.75161e-06
selparm[19]      34.5626 -2.46117e-05
selparm[20]    -0.979927  9.31394e-08
selparm[21]      4.24009  3.49899e-05
selparm[27]      43.5949 -1.07321e-05
selparm[28]     -3.26531 -8.67923e-07
selparm[29]      3.65613  6.56663e-06
selparm[30]      3.18251 -2.73438e-06
selparm[31]     -1.92175 -9.18768e-07
selparm[32]      43.3146  2.54811e-05
selparm[33]     -2.08519 -2.18846e-08
selparm[34]      4.52984 -4.61922e-05
