ParName   Value   Gradient
MGparm[2]      8.29514 2.69612e-005
MGparm[3]      63.2896   0.00017248
MGparm[4]    0.0658562  0.000128623
MGparm[5]     0.191545 9.49935e-006
MGparm[6]     0.053722 -1.26164e-005
MGparm[15]     0.357821 -0.000201562
SR_parm[1]      5.36327  0.000369747
recdev_early(1889)   -0.0149486  3.3487e-006
recdev_early(1890)   -0.0154388 -2.62769e-006
recdev_early(1891)   -0.0159419 -3.21491e-006
recdev_early(1892)   -0.0164614 -1.25256e-006
recdev_early(1893)   -0.0169933 8.02077e-007
recdev_early(1894)   -0.0175436 1.88832e-006
recdev_early(1895)   -0.0181122 1.91843e-006
recdev_early(1896)   -0.0186977 1.51018e-006
recdev_early(1897)   -0.0193032 1.16983e-006
recdev_early(1898)   -0.0199247 1.19441e-006
recdev_early(1899)   -0.0205598 1.54903e-006
recdev_early(1900)    -0.021227 2.05148e-006
recdev_early(1901)   -0.0218939  2.3049e-006
recdev_early(1902)   -0.0225579 3.08849e-006
recdev_early(1903)   -0.0232886 2.82887e-006
recdev_early(1904)   -0.0240214   4.728e-006
recdev_early(1905)   -0.0247464 4.65733e-006
recdev_early(1906)   -0.0254628 4.18064e-006
recdev_early(1907)   -0.0261238 6.38114e-006
recdev_early(1908)   -0.0267619 3.95428e-006
recdev_early(1909)   -0.0273889 6.88884e-006
recdev_early(1910)    -0.028002 -1.74385e-006
recdev_early(1911)   -0.0286063  5.0565e-006
recdev_early(1912)   -0.0292179 -5.4988e-006
recdev_early(1913)   -0.0299345 9.52619e-007
recdev_early(1914)   -0.0308449 2.73359e-006
recdev_early(1915)   -0.0321274 -1.52561e-007
recdev_early(1916)   -0.0339346 1.02161e-006
recdev_early(1917)   -0.0364856 2.45084e-006
recdev_early(1918)   -0.0400642 2.37714e-006
recdev_early(1919)   -0.0449415 4.55902e-007
recdev_early(1920)   -0.0513189 1.12512e-005
recdev_early(1921)   -0.0592757  1.2012e-006
recdev_early(1922)   -0.0687613 1.88157e-006
recdev_early(1923)   -0.0795748 5.39198e-006
recdev_early(1924)   -0.0913499 5.16231e-006
recdev_early(1925)    -0.103559 -2.66542e-006
recdev_early(1926)    -0.115511 -2.70185e-007
recdev_early(1927)    -0.126379 -1.01093e-006
recdev_early(1928)    -0.135313 1.22847e-006
recdev_early(1929)    -0.141572 3.24031e-006
recdev_early(1930)    -0.144734 1.21014e-006
recdev_early(1931)    -0.144989 1.84085e-006
recdev_early(1932)    -0.143224 -2.55982e-006
recdev_early(1933)    -0.140965 3.74602e-006
recdev_early(1934)    -0.140197 4.07827e-006
recdev_early(1935)    -0.142645 4.19698e-006
recdev_early(1936)    -0.148967 6.73628e-006
