ParName   Value   Gradient
SR_parm[1]        5.668   3.7835e-06
recdev1(1970)     0.313757 -3.57649e-06
recdev1(1971)     0.218135  5.01909e-06
recdev1(1972)     0.223712  4.03237e-06
recdev1(1973)     0.270296  1.45086e-05
recdev1(1974)     0.349664  9.21333e-06
recdev1(1975)     0.135046  3.78026e-06
recdev1(1976)    -0.123551  2.88373e-07
recdev1(1977)    -0.239066  3.29743e-06
recdev1(1978)    -0.300587  6.60454e-06
recdev1(1979)    0.0688821  1.43761e-05
recdev1(1980)      -0.0401  1.03415e-05
recdev1(1981)    -0.588023   2.5306e-06
recdev1(1982)    -0.557679  6.06326e-07
recdev1(1983)     0.240075  1.11305e-06
recdev1(1984)      1.52555  1.59631e-06
recdev1(1985)      -0.3075  1.29217e-06
recdev1(1986)    -0.134991 -4.49166e-06
recdev1(1987)     0.956589 -1.03262e-05
recdev1(1988)   -0.0926944  4.83233e-07
recdev1(1989)    -0.484811  5.12151e-07
recdev1(1990)     -0.26747  7.91102e-07
recdev1(1991)    -0.186581  -2.5599e-06
recdev1(1992)    -0.504475 -5.05019e-07
recdev1(1993)    0.0023291  8.71919e-10
recdev1(1994)     0.356093 -6.41226e-06
recdev1(1995)     0.244036 -2.21148e-06
recdev1(1996)    -0.176799 -4.47945e-06
recdev1(1997)     0.165665 -8.00908e-06
recdev1(1998)    0.0942662 -1.94591e-06
recdev1(1999)     0.604403  2.12135e-06
recdev1(2000)    -0.614649  -2.0682e-07
recdev1(2001)     -0.17672  3.64492e-06
recdev1(2002)     0.899611  5.21571e-06
recdev1(2003)    0.0193498  2.60418e-06
recdev1(2004)     -0.32902  5.71579e-08
recdev1(2005)     0.258742 -7.41877e-08
recdev1(2006)     0.114037 -4.19284e-07
recdev1(2007)  -0.00507192   2.4676e-08
recdev1(2008)   -0.0565352 -2.54958e-07
recdev1(2009)    -0.157889  1.70731e-06
recdev1(2010)    -0.596491  9.84952e-07
recdev1(2011)    -0.490767 -9.31647e-07
recdev1(2012)    -0.270126  2.41312e-06
recdev1(2013)    -0.306191  9.39177e-08
recdev1(2014)    -0.160341  1.53301e-06
recdev1(2015)     0.169813  1.07483e-06
recdev1(2016)   -0.0619206  2.48449e-06
Fcast_recruitments(2017)    -0.099863  3.79758e-07
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Q_parm[2]     0.389923 -8.70513e-06
selparm[7]      36.3239  7.95249e-06
selparm[8]     -2.08917 -5.49471e-06
selparm[9]      1.98026  3.02419e-07
selparm[10]     -2.32795  1.42756e-06
selparm[12]     -3.03689 -5.23638e-07
selparm[13]      39.9763   4.9851e-05
selparm[14]     -4.27911  1.98247e-06
selparm[15]      5.87592 -4.37948e-05
selparm[16]      -4.1961   3.2318e-06
selparm[18]      0.49471  1.44897e-05
selparm[19]      34.9904 -8.36257e-06
selparm[20]    -0.974988  2.74899e-07
selparm[21]      4.26866  1.87445e-05
selparm[27]      43.7529 -3.88689e-05
selparm[28]     -3.22722  2.69702e-06
selparm[29]      3.63895  1.27834e-05
selparm[30]      3.11969 -2.16599e-06
selparm[31]     -1.73779  4.30543e-07
selparm[32]      44.0696 -3.54076e-05
selparm[33]     -1.99941  7.87319e-09
selparm[34]      4.54739  4.99901e-05
