ParName   Value   Gradient
MGparm[1]     0.246398  2.06438e-05
MGparm[13]     0.386477  6.28426e-06
SR_parm[1]      5.11214 -9.53079e-05
recdev1(1970)     0.252312 -9.09221e-06
recdev1(1971)     0.191621 -6.78478e-06
recdev1(1972)      0.20118  -6.9802e-06
recdev1(1973)      0.22542 -5.55123e-07
recdev1(1974)     0.277819   1.7062e-06
recdev1(1975)    0.0506194 -1.31606e-05
recdev1(1976)    -0.194786 -1.19687e-05
recdev1(1977)    -0.303491 -4.23638e-06
recdev1(1978)    -0.363876 -5.27682e-06
recdev1(1979)   0.00233211 -5.71972e-06
recdev1(1980)   -0.0798608 -6.74002e-06
recdev1(1981)    -0.610891 -3.75495e-06
recdev1(1982)    -0.578371 -3.90804e-06
recdev1(1983)     0.232639  1.41644e-05
recdev1(1984)      1.55685 -3.98894e-06
recdev1(1985)    -0.297801 -2.73977e-06
recdev1(1986)     -0.10758    -2.06e-06
recdev1(1987)     0.992063  1.07729e-06
recdev1(1988)    -0.091507 -1.47712e-06
recdev1(1989)    -0.442204 -1.70627e-07
recdev1(1990)    -0.160446  1.60462e-06
recdev1(1991)   -0.0530586  5.49967e-07
recdev1(1992)    -0.414917 -4.65772e-07
recdev1(1993)     0.175124  3.60244e-06
recdev1(1994)     0.500104  -1.8229e-06
recdev1(1995)      0.34801 -1.24261e-05
recdev1(1996)    -0.102747 -6.62891e-07
recdev1(1997)     0.256993   8.7737e-06
recdev1(1998)     0.119926  6.72928e-06
recdev1(1999)     0.533157  1.37468e-05
recdev1(2000)    -0.684064 -1.55996e-06
recdev1(2001)    -0.229452 -1.16081e-05
recdev1(2002)     0.851143 -1.56777e-05
recdev1(2003)    -0.047276 -6.31528e-06
recdev1(2004)    -0.378829 -1.87538e-06
recdev1(2005)     0.223399 -4.10272e-06
recdev1(2006)    0.0885522 -6.21794e-06
recdev1(2007)   -0.0241535  7.44153e-07
recdev1(2008)   -0.0575914  3.01518e-06
recdev1(2009)    -0.168495  3.41883e-06
recdev1(2010)    -0.603764  1.43738e-06
recdev1(2011)    -0.482559 -4.28464e-06
recdev1(2012)    -0.252368 -3.86397e-06
recdev1(2013)    -0.297298 -1.46222e-06
recdev1(2014)    -0.137334 -5.03025e-07
recdev1(2015)     0.171182 -1.29586e-06
recdev1(2016)   -0.0857227  1.38461e-06
Fcast_recruitments(2017)   -0.0945584  1.79018e-07
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Q_parm[2]     0.379042 -1.37139e-05
selparm[7]      37.3326  4.97731e-06
selparm[8]     -2.76071 -8.86176e-07
selparm[9]     0.789425 -5.74037e-08
selparm[10]     -2.74817 -4.93501e-07
selparm[12]     -3.35985  2.02181e-07
selparm[13]      40.0279  4.13482e-05
selparm[14]     -4.33326  1.33201e-06
selparm[15]       5.8927  9.21142e-06
selparm[16]     -4.27629  2.67591e-07
selparm[18]     0.486024  1.54317e-06
selparm[19]      34.7505 -1.04941e-05
selparm[20]    -0.982015  7.64156e-09
selparm[21]      4.24946  3.43522e-06
selparm[27]      43.6175 -4.77056e-06
selparm[28]     -3.23324 -1.30044e-06
selparm[29]      3.61146  1.01715e-05
selparm[30]      3.12806  9.59924e-07
selparm[31]      -1.7208  1.89904e-06
selparm[32]      43.8692 -1.44579e-05
selparm[33]     -2.00025  2.66489e-08
selparm[34]      4.51861 -9.53412e-06
