ParName   Value   Gradient
MGparm[1]     0.210122    0.0002271
MGparm[13]     0.519827  1.80761e-05
SR_parm[1]      4.86184  -0.00113337
recdev1(1970)     0.178562 -1.13679e-05
recdev1(1971)     0.395941 -1.62405e-05
recdev1(1972)     0.603857 -2.71526e-05
recdev1(1973)     0.582575 -2.56429e-05
recdev1(1974)     0.914403 -4.61646e-05
recdev1(1975)      0.58674  -2.9742e-05
recdev1(1976)     0.178123 -1.45479e-05
recdev1(1977)    0.0470697 -1.11564e-05
recdev1(1978)    -0.265677 -5.53138e-06
recdev1(1979)     0.322279 -2.27336e-05
recdev1(1980)     0.673462 -3.70452e-05
recdev1(1981)     -0.64777  2.96502e-06
recdev1(1982)     -0.63947  5.38506e-06
recdev1(1983)     0.517296 -1.15985e-05
recdev1(1984)      1.79213 -6.27205e-05
recdev1(1985)     -0.45264  9.49191e-06
recdev1(1986)    -0.236484  8.03878e-06
recdev1(1987)      1.80222 -3.21537e-05
recdev1(1988)    0.0635614  7.60072e-06
recdev1(1989)    -0.388572  1.02266e-05
recdev1(1990)    0.0531474  6.47007e-06
recdev1(1991)    -0.171175  9.49284e-06
recdev1(1992)    -0.493155   1.1139e-05
recdev1(1993)     0.531043  2.32998e-06
recdev1(1994)     0.871669 -2.99105e-06
recdev1(1995)     0.166417  7.13427e-06
recdev1(1996)    -0.278076   1.0699e-05
recdev1(1997)   -0.0659014  1.02573e-05
recdev1(1998)     0.564109  5.18158e-06
recdev1(1999)    -0.364679  1.25704e-05
recdev1(2000)     -1.32934  1.45182e-05
recdev1(2001)    -0.754024   1.4435e-05
recdev1(2002)      1.06578  8.69796e-06
recdev1(2003)     -1.07139  1.51955e-05
recdev1(2004)     -1.38828  1.52599e-05
recdev1(2005)     0.223045  1.35704e-05
recdev1(2006)     0.358808  1.32537e-05
recdev1(2007)    -0.877076  1.50259e-05
recdev1(2008)    -0.120526  1.46569e-05
recdev1(2009)    -0.969743  1.55186e-05
recdev1(2010)     -1.09222   1.5338e-05
recdev1(2011)    -0.279922   1.6212e-05
recdev1(2012)    -0.466338  1.63227e-05
recdev1(2013)      -1.1949  1.56152e-05
recdev1(2014)     -1.14587  1.59327e-05
recdev1(2015)      2.23649  1.43594e-05
recdev1(2016)   -0.0355027  1.63128e-05
Fcast_recruitments(2017)    -0.022642 -6.91717e-08
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Q_parm[2]     0.428605  2.81303e-06
selparm[7]      39.1381 -3.66606e-06
selparm[8]     -2.68246 -3.12917e-07
selparm[9]     0.516137 -1.90354e-07
selparm[10]     -2.74996 -2.48621e-08
selparm[12]     -3.77964 -4.69172e-08
selparm[13]      39.9353 -2.26841e-05
selparm[14]     -1.11763  3.15361e-07
selparm[15]      5.82552  4.08593e-05
selparm[16]      -2.0178 -2.01022e-08
selparm[18]      5.74344 -8.61406e-08
selparm[19]       35.052 -7.31598e-05
selparm[20]    -0.965937  2.04525e-08
selparm[21]      4.21922  6.43303e-05
selparm[27]      44.0977 -1.52884e-05
selparm[28]     -2.99663 -8.38815e-07
selparm[29]      3.57413  6.70123e-06
selparm[30]      2.70294 -2.82375e-07
selparm[31]    -0.772155 -1.16567e-06
selparm[32]      45.2551  -1.8329e-06
selparm[33]    -0.134274  8.31306e-09
selparm[34]      4.50609  -2.0476e-06
