ParName   Value   Gradient
MGparm[2]      7.85871  7.7685e-007
MGparm[3]      63.6446 -2.47641e-005
MGparm[4]    0.0646434 -8.99751e-006
MGparm[5]     0.195019 1.41166e-007
MGparm[6]    0.0534352 -2.17305e-007
MGparm[15]     0.379047 2.96882e-005
SR_parm[1]      5.35111 -6.33078e-005
recdev_early(1889)   -0.0305257 -5.28174e-008
recdev_early(1890)   -0.0315673 -6.30172e-007
recdev_early(1891)   -0.0326441 3.42007e-007
recdev_early(1892)   -0.0337591 1.79753e-007
recdev_early(1893)   -0.0349082 -7.72777e-007
recdev_early(1894)   -0.0360978 1.47322e-007
recdev_early(1895)   -0.0373291 -1.45951e-007
recdev_early(1896)   -0.0386046 1.07607e-007
recdev_early(1897)   -0.0399254 -1.69776e-006
recdev_early(1898)   -0.0412863 6.14381e-007
recdev_early(1899)   -0.0426852 -1.1991e-006
recdev_early(1900)   -0.0441484 7.81295e-008
recdev_early(1901)   -0.0456415 -1.19959e-006
recdev_early(1902)   -0.0471498 3.84988e-007
recdev_early(1903)   -0.0487412 -5.82945e-007
recdev_early(1904)   -0.0503587 -3.33463e-007
recdev_early(1905)   -0.0519888 1.00712e-006
recdev_early(1906)   -0.0536271 3.29744e-007
recdev_early(1907)   -0.0552243 -6.75638e-007
recdev_early(1908)   -0.0568087 -1.5768e-006
recdev_early(1909)   -0.0583893 -1.33468e-007
recdev_early(1910)   -0.0599091 -6.53387e-007
recdev_early(1911)   -0.0613717 1.23948e-008
recdev_early(1912)   -0.0628364 6.47417e-007
recdev_early(1913)   -0.0643932 2.24769e-007
recdev_early(1914)   -0.0661227 -1.67036e-006
recdev_early(1915)    -0.068168 -1.94896e-007
recdev_early(1916)   -0.0706534 -1.20901e-006
recdev_early(1917)   -0.0737412 -1.73666e-006
recdev_early(1918)   -0.0775772 -6.50866e-007
recdev_early(1919)   -0.0822922 -1.61029e-006
recdev_early(1920)   -0.0878756 -2.35025e-006
recdev_early(1921)   -0.0941276  6.8326e-007
recdev_early(1922)    -0.100693 -3.43148e-007
recdev_early(1923)    -0.107067 -2.84865e-007
recdev_early(1924)    -0.112643 -3.97585e-007
recdev_early(1925)    -0.116782 2.64411e-008
recdev_early(1926)    -0.118855 -5.88878e-007
recdev_early(1927)    -0.118284 -1.00556e-006
recdev_early(1928)    -0.114611 -7.77575e-007
recdev_early(1929)    -0.107521 -1.57147e-006
recdev_early(1930)   -0.0969295 -1.86032e-007
recdev_early(1931)   -0.0832022 -1.0334e-006
recdev_early(1932)   -0.0672191 -5.13395e-007
recdev_early(1933)   -0.0504663 -2.11466e-006
recdev_early(1934)   -0.0350495 8.11985e-007
recdev_early(1935)   -0.0232162 -1.99513e-006
recdev_early(1936)   -0.0165852 -1.41973e-006
recdev_early(1937)   -0.0153887 9.64523e-008
recdev_early(1938)   -0.0183024 -1.91362e-006
recdev_early(1939)   -0.0229745 -8.72757e-007
recdev_early(1940)   -0.0270091 -5.40809e-007
recdev_early(1941)   -0.0286676 -1.23186e-006
recdev_early(1942)   -0.0272084 -7.69614e-007
recdev_early(1943)   -0.0233302 -5.48851e-007
recdev_early(1944)   -0.0195824 -4.62235e-007
recdev_early(1945)   -0.0198676 -1.10722e-006
recdev_early(1946)   -0.0269451 -1.25887e-006
recdev_early(1947)   -0.0397384 -8.40851e-007
recdev_early(1948)   -0.0542018 -1.72519e-006
recdev_early(1949)    -0.068563 -7.63608e-007
recdev_early(1950)   -0.0872414 -9.03648e-007
recdev_early(1951)    -0.115814 -1.53054e-006
recdev_early(1952)    -0.150427 -1.64765e-006
recdev_early(1953)    -0.176114 -8.92184e-007
recdev_early(1954)    -0.176233 -1.35802e-006
recdev_early(1955)    -0.140016 -1.63972e-006
recdev_early(1956)   -0.0667763 -4.89308e-007
recdev_early(1957)    0.0222217 -1.17253e-006
recdev_early(1958)    0.0719771 -1.09354e-006
recdev_early(1959)    0.0329402 -1.78631e-006
recdev_early(1960)   -0.0794193 -1.33894e-006
recdev_early(1961)    -0.215603 -1.24341e-006
recdev_early(1962)    -0.335183 -1.19285e-006
recdev_early(1963)    -0.403061 -8.59431e-007
recdev_early(1964)    -0.380674 -9.35084e-007
recdev_early(1965)    -0.260892 -9.32533e-007
recdev_early(1966)    -0.118842 -1.11282e-006
recdev_early(1967)    0.0131227 -1.77513e-006
recdev_early(1968)     0.264977 -1.78433e-006
recdev_early(1969)     0.600361 -1.29859e-006
recdev_early(1970)     0.916371 -5.83723e-006
recdev_early(1971)     0.527717 -1.81714e-006
recdev_early(1972)     0.294221 -1.45591e-006
recdev_early(1973)     0.218315 -1.41354e-006
recdev_early(1974)   -0.0222663 -5.2979e-007
recdev_early(1975)    -0.121208 -2.81716e-007
recdev_early(1976)    -0.150595 5.69188e-007
recdev_early(1977)    0.0750575 6.70302e-007
recdev_early(1978)     0.270852 1.92299e-006
recdev_early(1979)     0.259087 1.93226e-006
recdev1(1980)    0.0963665 1.79357e-006
recdev1(1981)     0.374139 7.73208e-007
recdev1(1982)     0.454963 -8.07073e-007
recdev1(1983)     0.590141 -1.78017e-006
recdev1(1984)     0.519845 -2.93857e-006
recdev1(1985)     0.107436 -1.41489e-006
recdev1(1986)    -0.200869 -1.29311e-006
recdev1(1987)    -0.330859 -1.5384e-006
recdev1(1988)    -0.387223 -5.46468e-007
recdev1(1989)     -0.50742 6.08708e-007
