ParName   Value   Gradient
MGparm[2]      11.3401 1.33788e-006
MGparm[3]      63.6593 1.03605e-005
MGparm[4]    0.0619645 5.40574e-006
MGparm[5]     0.164841 1.27397e-007
MGparm[6]    0.0581285 -9.79276e-007
MGparm[15]     0.403686 -8.56885e-006
SR_parm[1]      5.37314 2.79928e-005
recdev_early(1889)   -0.0130735 2.05843e-007
recdev_early(1890)   -0.0134859 2.12436e-007
recdev_early(1891)   -0.0139071 1.62585e-007
recdev_early(1892)   -0.0143399 1.23036e-007
recdev_early(1893)   -0.0147791 6.70792e-008
recdev_early(1894)     -0.01523 3.30827e-008
recdev_early(1895)    -0.015693 4.12665e-008
recdev_early(1896)   -0.0161695 6.82568e-008
recdev_early(1897)   -0.0166631 9.70234e-008
recdev_early(1898)   -0.0171633 1.41844e-007
recdev_early(1899)    -0.017669 1.53004e-007
recdev_early(1900)   -0.0182125  1.5786e-007
recdev_early(1901)   -0.0187576 1.55112e-007
recdev_early(1902)   -0.0192871 1.88212e-007
recdev_early(1903)   -0.0198709 1.78827e-007
recdev_early(1904)   -0.0204469 2.23756e-007
recdev_early(1905)   -0.0210097 2.07233e-007
recdev_early(1906)   -0.0215561   2.066e-007
recdev_early(1907)   -0.0220358   1.462e-007
recdev_early(1908)   -0.0224829 1.60352e-007
recdev_early(1909)   -0.0229028 1.64998e-007
recdev_early(1910)    -0.023295 1.33849e-007
recdev_early(1911)   -0.0236579 2.00074e-007
recdev_early(1912)   -0.0240327  1.6743e-007
recdev_early(1913)   -0.0244962 2.01601e-007
recdev_early(1914)   -0.0251548 1.06409e-007
recdev_early(1915)   -0.0261803 2.92724e-007
recdev_early(1916)   -0.0277472 1.74515e-007
recdev_early(1917)   -0.0300817 2.28746e-007
recdev_early(1918)   -0.0334719 3.76968e-007
recdev_early(1919)   -0.0381923 1.89737e-007
recdev_early(1920)   -0.0444503 3.78386e-007
recdev_early(1921)   -0.0523371 2.22901e-007
recdev_early(1922)    -0.061817 2.35623e-007
recdev_early(1923)   -0.0727027 4.10738e-007
recdev_early(1924)   -0.0846466 4.54197e-007
recdev_early(1925)    -0.097125 2.29566e-007
recdev_early(1926)    -0.109445 2.73083e-007
recdev_early(1927)    -0.120771 4.38518e-007
recdev_early(1928)    -0.130225 2.59688e-007
recdev_early(1929)     -0.13703 2.31098e-007
recdev_early(1930)    -0.140694 3.19718e-007
recdev_early(1931)    -0.141304 3.26612e-007
recdev_early(1932)    -0.139645 3.70303e-007
recdev_early(1933)    -0.137178 3.75533e-007
recdev_early(1934)     -0.13583 3.71545e-007
recdev_early(1935)    -0.137346   9.969e-008
recdev_early(1936)    -0.142509 4.34485e-007
recdev_early(1937)    -0.150524 4.95921e-007
recdev_early(1938)    -0.159173 4.73532e-007
recdev_early(1939)    -0.165478 3.53613e-007
recdev_early(1940)    -0.166625 3.22168e-007
recdev_early(1941)     -0.16024 5.30283e-007
recdev_early(1942)    -0.143942  5.6106e-007
recdev_early(1943)    -0.114499 3.61961e-007
recdev_early(1944)    -0.067521  5.5993e-007
recdev_early(1945)  0.000944356  6.6298e-007
recdev_early(1946)    0.0907734 5.10396e-007
recdev_early(1947)     0.190909 7.80053e-007
recdev_early(1948)     0.269502 6.38093e-007
recdev_early(1949)      0.27381 7.63262e-007
recdev_early(1950)     0.180598 6.51341e-007
recdev_early(1951)    0.0307176 5.08902e-007
recdev_early(1952)     -0.12234 5.26287e-007
recdev_early(1953)    -0.245987 7.43616e-007
recdev_early(1954)      -0.3253 5.22169e-007
recdev_early(1955)    -0.354017 5.93379e-007
recdev_early(1956)    -0.330295 4.76366e-007
recdev_early(1957)    -0.260042 3.47966e-007
recdev_early(1958)     -0.16361 7.07729e-007
recdev_early(1959)   -0.0812397 6.24249e-007
recdev_early(1960)   -0.0812572 9.81368e-007
recdev_early(1961)    -0.203654 6.16499e-007
recdev_early(1962)    -0.378968 5.03939e-007
recdev_early(1963)    -0.506649  4.6186e-007
recdev_early(1964)    -0.514335 3.44408e-007
recdev_early(1965)    -0.375715 5.85612e-007
recdev_early(1966)    -0.172992 4.15346e-007
recdev_early(1967)    -0.037303 6.44325e-007
recdev_early(1968)     0.150015  7.8345e-007
recdev_early(1969)     0.379761 3.36006e-007
recdev_early(1970)     0.557211 4.25497e-007
recdev_early(1971)     0.848687 1.98724e-007
recdev_early(1972)     0.335551 2.57287e-007
recdev_early(1973)   0.00699109 2.44586e-007
recdev_early(1974)   -0.0724179 7.17292e-008
recdev_early(1975)     0.246524  1.0899e-007
recdev_early(1976)     0.177793  1.7833e-007
recdev_early(1977)      0.12626 4.52753e-007
recdev_early(1978)    -0.101355 8.06802e-007
recdev_early(1979)   -0.0201253   5.628e-007
recdev1(1980)     0.132519 9.77364e-007
recdev1(1981)     0.421139 1.31658e-006
recdev1(1982)     0.718061 6.22974e-007
recdev1(1983)     0.384767 4.34589e-007
recdev1(1984)      0.38578 -2.16994e-007
recdev1(1985)    0.0847412 -5.24685e-007
recdev1(1986)    -0.164536 -2.34176e-006
recdev1(1987)    -0.130983 -2.2432e-006
recdev1(1988)    -0.211247 -1.37891e-006
recdev1(1989)    -0.499595 -4.80041e-007
recdev1(1990)    -0.779614 2.41504e-007
recdev1(1991)    -0.916237 4.36391e-007
recdev1(1992)    -0.699192 5.77738e-007
recdev1(1993)    0.0784388 3.05288e-007
recdev1(1994)   -0.0563007 3.76672e-007
recdev1(1995)    -0.639643 1.86013e-007
recdev1(1996)    -0.704852 2.48633e-008
recdev1(1997)    -0.428312 1.57461e-007
recdev1(1998)    0.0642824 1.50454e-007
recdev1(1999)     0.105845 3.08935e-007
recdev1(2000)     0.137115 -2.23735e-008
recdev1(2001)     0.420971 4.40466e-007
recdev1(2002)     0.930985 5.57689e-007
recdev1(2003)     0.683904 4.92933e-007
recdev1(2004)    -0.222979 -1.01487e-007
recdev1(2005)    -0.384543 -5.57901e-008
recdev1(2006)     -0.22949 8.86083e-009
recdev1(2007)     0.137274 1.49806e-007
recdev1(2008)      0.47779 -8.48135e-009
recdev1(2009)     0.531382 -2.23016e-007
recdev1(2010)     0.519913  1.3165e-007
recdev1(2011)     0.322084 -6.44716e-008
recdev1(2012)  -0.00407413 -1.15034e-007
recdev1(2013)    -0.138109 1.55459e-008
recdev1(2014)    -0.160056 5.06136e-008
recdev1(2015)    -0.167231 -2.29319e-007
Fcast_recruitments(2016)            0            0
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
