ParName   Value   Gradient
MGparm[2]      8.54022 7.68008e-005
MGparm[3]      63.4108  0.000786501
MGparm[4]    0.0653976  0.000492561
MGparm[5]     0.186405 3.26654e-005
MGparm[6]     0.054751 4.01729e-005
MGparm[15]      0.45078   -0.0012832
SR_parm[1]      5.38635   0.00244901
recdev_early(1889)   -0.0395063  7.7019e-006
recdev_early(1890)   -0.0408108 8.08808e-006
recdev_early(1891)   -0.0421529  9.3028e-006
recdev_early(1892)   -0.0435371  8.4966e-006
recdev_early(1893)   -0.0449578  8.2856e-006
recdev_early(1894)   -0.0464219   8.981e-006
recdev_early(1895)   -0.0479295 8.46534e-006
recdev_early(1896)   -0.0494816  1.0825e-005
recdev_early(1897)   -0.0510799 1.01727e-005
recdev_early(1898)   -0.0527152  9.3372e-006
recdev_early(1899)   -0.0543884 1.23879e-005
recdev_early(1900)   -0.0561175 1.14778e-005
recdev_early(1901)   -0.0578716 1.14986e-005
recdev_early(1902)   -0.0596392 1.40129e-005
recdev_early(1903)   -0.0614842 1.32237e-005
recdev_early(1904)   -0.0633473 1.22476e-005
recdev_early(1905)   -0.0652148 1.41128e-005
recdev_early(1906)   -0.0670823 1.19873e-005
recdev_early(1907)   -0.0689029 1.47845e-005
recdev_early(1908)   -0.0707076 1.31176e-005
recdev_early(1909)   -0.0725073 1.72898e-005
recdev_early(1910)   -0.0742973 1.22891e-005
recdev_early(1911)   -0.0760755 1.58393e-005
recdev_early(1912)   -0.0778425 1.80411e-005
recdev_early(1913)   -0.0796728 1.58785e-005
recdev_early(1914)   -0.0816421 1.96926e-005
recdev_early(1915)   -0.0839166 1.82663e-005
recdev_early(1916)   -0.0866399 1.75669e-005
recdev_early(1917)   -0.0900085 1.96005e-005
recdev_early(1918)   -0.0942395 1.97414e-005
recdev_early(1919)   -0.0996093 1.96738e-005
recdev_early(1920)    -0.106313 1.95097e-005
recdev_early(1921)    -0.114408 1.92398e-005
recdev_early(1922)    -0.123842 2.03948e-005
recdev_early(1923)    -0.134437 1.99608e-005
recdev_early(1924)     -0.14586 2.10115e-005
recdev_early(1925)    -0.157622 2.04018e-005
recdev_early(1926)    -0.169072 2.18103e-005
recdev_early(1927)    -0.179429  2.0692e-005
recdev_early(1928)    -0.187901 2.10127e-005
recdev_early(1929)    -0.193796 2.06841e-005
recdev_early(1930)    -0.196709 2.08382e-005
recdev_early(1931)    -0.196806 2.26403e-005
recdev_early(1932)    -0.194942 2.33517e-005
recdev_early(1933)    -0.192587 2.33798e-005
recdev_early(1934)    -0.191613 2.24831e-005
recdev_early(1935)    -0.193627 2.37484e-005
recdev_early(1936)    -0.199251 2.62554e-005
recdev_early(1937)    -0.207628 2.60047e-005
recdev_early(1938)    -0.216661 2.58966e-005
recdev_early(1939)    -0.223571 2.61203e-005
recdev_early(1940)    -0.225639 2.82478e-005
recdev_early(1941)    -0.220386 2.94091e-005
recdev_early(1942)    -0.205361 2.89493e-005
recdev_early(1943)    -0.177475  2.9428e-005
recdev_early(1944)    -0.132637 3.32866e-005
recdev_early(1945)   -0.0674995 3.65693e-005
recdev_early(1946)    0.0168946 3.95764e-005
recdev_early(1947)     0.108544 4.30516e-005
recdev_early(1948)     0.177127 4.61346e-005
recdev_early(1949)      0.17773 4.72352e-005
recdev_early(1950)    0.0909942 4.36713e-005
recdev_early(1951)   -0.0503344 4.11801e-005
recdev_early(1952)    -0.198213 3.25839e-005
recdev_early(1953)    -0.320213  3.0063e-005
recdev_early(1954)    -0.400433 2.76162e-005
recdev_early(1955)    -0.431834 2.71047e-005
recdev_early(1956)    -0.412009 2.81905e-005
recdev_early(1957)    -0.346298 2.97101e-005
recdev_early(1958)    -0.254339 3.27104e-005
recdev_early(1959)    -0.174358  3.4508e-005
recdev_early(1960)    -0.169544 3.66243e-005
recdev_early(1961)     -0.27989 3.16132e-005
recdev_early(1962)    -0.444258  2.4699e-005
recdev_early(1963)    -0.564148 2.17619e-005
recdev_early(1964)    -0.565219 2.39003e-005
recdev_early(1965)    -0.420143 2.44191e-005
recdev_early(1966)    -0.210977 2.69946e-005
recdev_early(1967)   -0.0609359 3.12392e-005
recdev_early(1968)     0.147956 3.31517e-005
recdev_early(1969)     0.396391 4.03195e-005
recdev_early(1970)     0.601399 5.22472e-005
recdev_early(1971)     0.997987 8.71863e-005
recdev_early(1972)     0.410847 5.18339e-005
recdev_early(1973)     0.113938 4.71593e-005
recdev_early(1974)    0.0576854 4.13445e-005
