ParName   Value   Gradient
SR_parm[1]      5.73682 -2.73277e-05
recdev1(1970)     0.393447   1.4819e-06
recdev1(1971)     0.224422 -1.22969e-05
recdev1(1972)     0.207123 -1.05346e-06
recdev1(1973)     0.257115 -8.51282e-07
recdev1(1974)     0.319441  1.56589e-06
recdev1(1975)     0.102667 -1.66377e-06
recdev1(1976)    -0.163576  4.22347e-06
recdev1(1977)    -0.280095  1.45686e-06
recdev1(1978)    -0.314482    2.414e-06
recdev1(1979)   0.00694793  1.20574e-06
recdev1(1980)    -0.105873  7.50984e-06
recdev1(1981)    -0.615596   6.9013e-06
recdev1(1982)    -0.584989  1.22601e-05
recdev1(1983)     0.197509  8.72972e-06
recdev1(1984)      1.48202  7.96486e-06
recdev1(1985)    -0.334018  4.74276e-06
recdev1(1986)    -0.168542  6.33944e-06
recdev1(1987)     0.875188  1.05285e-05
recdev1(1988)   -0.0835974  1.16726e-05
recdev1(1989)    -0.457075  9.45376e-06
recdev1(1990)    -0.254425  9.94388e-06
recdev1(1991)    -0.177077  1.22789e-05
recdev1(1992)    -0.489423   1.0745e-05
recdev1(1993)    0.0129912  8.74571e-06
recdev1(1994)     0.410528  1.30426e-05
recdev1(1995)     0.293333   2.0035e-05
recdev1(1996)    -0.108158  9.70716e-06
recdev1(1997)     0.206454 -2.57027e-06
recdev1(1998)    0.0805333    6.988e-06
recdev1(1999)     0.634179  9.97081e-06
recdev1(2000)    -0.546818  7.08245e-06
recdev1(2001)    -0.113837   1.3984e-05
recdev1(2002)     0.976839 -6.23632e-06
recdev1(2003)    0.0803111  4.92779e-06
recdev1(2004)    -0.285153  6.56622e-06
recdev1(2005)     0.241827  7.64138e-06
recdev1(2006)    0.0979579  9.61847e-06
recdev1(2007)    -0.012876  7.65146e-06
recdev1(2008)    -0.104077  8.25587e-06
recdev1(2009)    -0.181605  1.55086e-06
recdev1(2010)    -0.600591  2.88886e-06
recdev1(2011)    -0.540628  5.47719e-06
recdev1(2012)    -0.327429  6.06599e-06
recdev1(2013)    -0.269356  7.75433e-06
recdev1(2014)    -0.131033  7.04853e-06
recdev1(2015)     0.177421   6.4204e-06
recdev1(2016)   -0.0279294  7.34441e-06
Fcast_recruitments(2017)    -0.105284  5.97091e-07
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Q_parm[2]     0.399162 -3.28501e-05
selparm[7]      37.0678 -5.43481e-06
selparm[8]      -2.6936  8.67121e-07
selparm[9]      1.40787 -3.46366e-07
selparm[10]     -2.71504 -2.29203e-07
selparm[12]     -3.30385 -4.24697e-07
selparm[13]      38.2667  1.89028e-05
selparm[14]    -0.407314 -8.53253e-07
selparm[15]      5.96113 -3.47656e-05
selparm[16]     -1.99691  5.38236e-07
selparm[18]      6.33223 -2.09409e-07
selparm[19]      34.5532 -2.69485e-05
selparm[20]    -0.951635  2.98395e-09
selparm[21]      4.25162  3.28831e-05
selparm[27]      44.9427  2.16601e-05
selparm[28]     -3.30576  7.02416e-07
selparm[29]      3.85161  -7.0164e-06
selparm[30]      3.08558  2.00747e-06
selparm[31]     -1.48127  3.35601e-06
selparm[32]      47.3737 -1.69131e-05
selparm[33]    -0.634163 -3.06702e-08
selparm[34]       4.8986 -9.11056e-07
