ParName   Value   Gradient
MGparm[2]      8.08597 -2.70457e-006
MGparm[3]      63.3985 -3.14521e-006
MGparm[4]    0.0660682 9.36333e-006
MGparm[5]      0.19105 -6.03199e-006
MGparm[6]    0.0536123 -3.95029e-006
MGparm[15]     0.378774  -0.00015724
SR_parm[1]       5.3823 3.65905e-005
recdev_early(1889)   -0.0122555  1.4696e-006
recdev_early(1890)   -0.0126415 4.66661e-008
recdev_early(1891)   -0.0130347 -5.26475e-007
recdev_early(1892)   -0.0134383 2.76288e-007
recdev_early(1893)   -0.0138479 4.87079e-008
recdev_early(1894)   -0.0142692 -4.56954e-007
recdev_early(1895)   -0.0147011 -3.57639e-007
recdev_early(1896)    -0.015144 3.80334e-007
recdev_early(1897)   -0.0155981 6.16064e-007
recdev_early(1898)   -0.0160597 6.00784e-007
recdev_early(1899)   -0.0165244 6.41714e-007
recdev_early(1900)   -0.0170129 7.47612e-007
recdev_early(1901)   -0.0174928 7.10515e-007
recdev_early(1902)    -0.017956  6.2648e-007
recdev_early(1903)    -0.018469 1.79362e-007
recdev_early(1904)   -0.0189723 1.69543e-007
recdev_early(1905)   -0.0194532 -7.82123e-009
recdev_early(1906)   -0.0199085 2.48145e-007
recdev_early(1907)   -0.0202911 1.13708e-006
recdev_early(1908)   -0.0206315 5.03367e-007
recdev_early(1909)   -0.0209405 3.73119e-007
recdev_early(1910)   -0.0212125 3.81377e-008
recdev_early(1911)    -0.021457 5.51673e-007
recdev_early(1912)   -0.0216914 6.59084e-007
recdev_early(1913)   -0.0220063 3.46076e-007
recdev_early(1914)   -0.0224997 2.06482e-008
recdev_early(1915)   -0.0233627 4.98863e-008
recdev_early(1916)   -0.0247511 1.76843e-006
recdev_early(1917)   -0.0268829 -1.58346e-006
recdev_early(1918)    -0.030049  1.0069e-006
recdev_early(1919)   -0.0345213 1.30895e-006
recdev_early(1920)   -0.0405015 4.62615e-007
recdev_early(1921)   -0.0480699 5.40415e-007
recdev_early(1922)   -0.0571795 5.24292e-008
recdev_early(1923)   -0.0676292 -1.38236e-007
recdev_early(1924)   -0.0790481 4.10142e-007
recdev_early(1925)    -0.090904 -2.34978e-007
recdev_early(1926)    -0.102492 5.19662e-007
recdev_early(1927)    -0.112972 -1.14692e-006
recdev_early(1928)    -0.121481 2.21644e-007
recdev_early(1929)     -0.12726 7.24044e-007
recdev_early(1930)    -0.129869 -5.18606e-007
recdev_early(1931)    -0.129487 2.16653e-006
recdev_early(1932)    -0.127002 4.72493e-007
recdev_early(1933)    -0.123975 1.97675e-006
recdev_early(1934)    -0.122448 -7.90701e-007
recdev_early(1935)    -0.124224 -3.55249e-007
recdev_early(1936)    -0.130039 1.40696e-006
recdev_early(1937)    -0.138967 2.76398e-007
recdev_early(1938)    -0.148613  -2.322e-007
recdev_early(1939)    -0.155857 -1.16069e-007
recdev_early(1940)    -0.157867 1.41378e-007
recdev_early(1941)    -0.152368 -9.69256e-007
recdev_early(1942)    -0.137113 6.94251e-007
recdev_early(1943)    -0.108957 -4.54755e-007
recdev_early(1944)   -0.0635276 1.23379e-006
recdev_early(1945)   0.00310625 -6.75978e-007
recdev_early(1946)    0.0905336 -1.39988e-007
recdev_early(1947)      0.18675  1.6578e-006
recdev_early(1948)     0.258375 1.82106e-006
recdev_early(1949)     0.253465 1.74473e-006
recdev_early(1950)     0.153415  3.8163e-007
recdev_early(1951)  0.000162715 2.35189e-007
recdev_early(1952)    -0.155062 -2.31793e-007
recdev_early(1953)    -0.281241 -1.53866e-006
recdev_early(1954)    -0.364062 -2.9589e-006
recdev_early(1955)    -0.397419 -2.71396e-006
recdev_early(1956)    -0.379453 -1.57219e-006
recdev_early(1957)    -0.316027 -3.05011e-006
recdev_early(1958)     -0.22719 6.28909e-007
recdev_early(1959)    -0.151306 -2.80811e-006
recdev_early(1960)    -0.151217 -1.14263e-006
recdev_early(1961)    -0.265444 -1.34656e-006
recdev_early(1962)    -0.432721 -1.66021e-006
recdev_early(1963)    -0.555838 -2.01925e-006
recdev_early(1964)    -0.561546 -2.01561e-006
recdev_early(1965)    -0.423721 -3.33332e-007
recdev_early(1966)    -0.225164 4.41267e-007
recdev_early(1967)   -0.0837656 1.92206e-006
recdev_early(1968)     0.119653 2.28784e-006
recdev_early(1969)     0.367527  5.0728e-006
recdev_early(1970)     0.583373 1.23574e-005
recdev_early(1971)      1.01998 1.72139e-005
recdev_early(1972)     0.409126 6.70387e-006
recdev_early(1973)    0.0944298 1.24257e-006
recdev_early(1974)    0.0346545 4.98546e-006
recdev_early(1975)     0.315227 7.82457e-006
recdev_early(1976)     0.161401 5.13273e-006
recdev_early(1977)    0.0809893 4.53406e-006
recdev_early(1978)    -0.110481  2.0577e-006
recdev_early(1979)    0.0142958 4.48867e-006
recdev1(1980)     0.173493 6.21618e-006
recdev1(1981)     0.432058 1.72057e-005
recdev1(1982)     0.855747 1.20302e-005
recdev1(1983)     0.371689 6.06119e-006
recdev1(1984)     0.513762 5.40642e-006
recdev1(1985)     0.173883 -1.47296e-006
recdev1(1986)    -0.122603 -1.78855e-005
recdev1(1987)    -0.246186 -1.9345e-005
recdev1(1988)    -0.397475 -1.15472e-005
recdev1(1989)    -0.546093 -2.26672e-006
recdev1(1990)    -0.764145 -1.80531e-006
recdev1(1991)    -0.932911 5.53136e-007
recdev1(1992)    -0.725406 -4.29095e-007
recdev1(1993)     0.250213 -3.42051e-005
recdev1(1994)    0.0167456 -1.00374e-005
recdev1(1995)    -0.794501 -2.83538e-006
recdev1(1996)    -0.819001 -5.6159e-007
recdev1(1997)    -0.625262 2.90625e-006
recdev1(1998)   -0.0983158 5.12921e-006
recdev1(1999)     0.617198 1.53542e-005
recdev1(2000)   -0.0910638 4.93937e-006
recdev1(2001)     0.182792 1.98533e-006
recdev1(2002)      1.22851 -3.04592e-006
recdev1(2003)     0.421118 -5.6054e-007
recdev1(2004)    -0.339637 4.47998e-006
recdev1(2005)    -0.092895 2.18681e-006
recdev1(2006)     0.145025 2.30309e-006
recdev1(2007)      0.37715 3.88983e-006
recdev1(2008)     0.747179 6.50399e-007
recdev1(2009)     0.378849 7.83437e-007
recdev1(2010)      0.44501 2.37762e-006
recdev1(2011)     0.357847 1.72422e-006
recdev1(2012)    -0.315962 2.47794e-006
