ParName   Value   Gradient
MGparm[1]     0.242632 -7.65774e-06
MGparm[13]     0.317038 -8.54009e-06
SR_parm[1]      5.11876  6.49152e-05
recdev1(1970)    -0.286399  -3.4941e-06
recdev1(1971)    -0.218702 -9.15885e-07
recdev1(1972)    0.0499653  -1.8136e-06
recdev1(1973)     0.410685  1.88537e-06
recdev1(1974)     0.494096  8.53863e-07
recdev1(1975)     0.161705  2.38549e-06
recdev1(1976)    -0.114512  4.65681e-06
recdev1(1977)    -0.130405 -2.39443e-07
recdev1(1978)    -0.130786  3.55845e-06
recdev1(1979)      0.11744  4.32568e-06
recdev1(1980)     0.184756  4.70991e-06
recdev1(1981)    -0.472544 -3.67498e-06
recdev1(1982)    -0.481257  2.35758e-07
recdev1(1983)     0.258653  2.11132e-06
recdev1(1984)      1.79773  1.25766e-05
recdev1(1985)    -0.266619    4.743e-07
recdev1(1986)    0.0342534 -2.17098e-07
recdev1(1987)      1.31307 -1.19804e-06
recdev1(1988)    -0.173813 -2.39219e-06
recdev1(1989)    -0.490075 -6.98791e-07
recdev1(1990)    -0.156246 -3.52375e-06
recdev1(1991)   0.00881499 -6.00578e-07
recdev1(1992)    -0.428842 -2.24281e-06
recdev1(1993)     0.129243 -7.58776e-07
recdev1(1994)     0.800821  1.01313e-06
recdev1(1995)     0.672235  1.32727e-06
recdev1(1996)     0.161677 -1.55262e-06
recdev1(1997)     0.648278 -3.18901e-06
recdev1(1998)     0.315018 -1.36977e-06
recdev1(1999)       1.4875  1.00922e-06
recdev1(2000)    -0.240015 -1.34506e-06
recdev1(2001)      0.22462 -2.61025e-06
recdev1(2002)     0.611693 -7.80586e-06
recdev1(2003)    0.0128373 -3.78828e-06
recdev1(2004)     -0.40847 -1.61221e-06
recdev1(2005)    0.0430459 -9.83337e-07
recdev1(2006)    -0.135563  2.44914e-06
recdev1(2007)    -0.254125 -5.33168e-07
recdev1(2008)    -0.448441 -2.26414e-06
recdev1(2009)    -0.623998 -4.05191e-06
recdev1(2010)     -1.07958 -1.06244e-06
recdev1(2011)     -1.02804 -1.95533e-06
recdev1(2012)    -0.810007 -1.68049e-06
recdev1(2013)    -0.669595 -1.57399e-06
recdev1(2014)    -0.485173 -1.23298e-06
recdev1(2015)    -0.149283 -2.97556e-06
recdev1(2016)    -0.255655 -1.10441e-06
Fcast_recruitments(2017)    -0.134696  5.13673e-07
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Q_parm[2]     0.436343  3.59116e-06
selparm[7]      43.4414 -2.96916e-05
selparm[8]     -3.26217 -2.93215e-06
selparm[9]      3.68972  1.38964e-05
selparm[10]       3.2472 -4.46643e-06
selparm[12]     -2.19274  2.94224e-06
selparm[13]      38.7982  4.53265e-06
selparm[14]     -3.41748 -3.63864e-07
selparm[15]       5.9971 -1.14726e-05
selparm[16]     -3.27667 -2.13533e-07
selparm[18]    0.0396843 -1.02526e-06
selparm[19]      41.3626  2.46459e-05
selparm[20]     -1.03411 -9.12746e-08
selparm[21]      4.90642  -5.3465e-05
