ParName   Value   Gradient
MGparm[2]      8.46297 -9.13333e-006
MGparm[3]      63.4169 -6.43575e-005
MGparm[4]    0.0652842 -3.52613e-005
MGparm[5]     0.189686 -2.09206e-006
MGparm[6]    0.0547572 -7.75812e-006
MGparm[15]     0.408688  2.7178e-005
SR_parm[1]      5.38727 -9.86682e-005
recdev_early(1889)    -0.012588 2.93184e-006
recdev_early(1890)   -0.0130015 -8.35169e-007
recdev_early(1891)   -0.0134256 1.16237e-006
recdev_early(1892)   -0.0138635 -1.4185e-006
recdev_early(1893)    -0.014311 1.55593e-007
recdev_early(1894)   -0.0147742 -2.69758e-006
recdev_early(1895)   -0.0152525 3.32642e-006
recdev_early(1896)   -0.0157484 -6.94149e-006
recdev_early(1897)   -0.0162618 1.32641e-006
recdev_early(1898)   -0.0167888 -2.28458e-006
recdev_early(1899)   -0.0173283 -2.91202e-006
recdev_early(1900)    -0.017901 3.45501e-006
recdev_early(1901)   -0.0184771 -5.33164e-006
recdev_early(1902)   -0.0190488 -5.23095e-006
recdev_early(1903)    -0.019682 6.34788e-007
recdev_early(1904)   -0.0203191 -2.41485e-006
recdev_early(1905)   -0.0209482 3.89316e-006
recdev_early(1906)    -0.021567 2.11966e-006
recdev_early(1907)    -0.022131 -3.13701e-006
recdev_early(1908)   -0.0226691 -2.46881e-006
recdev_early(1909)   -0.0231941 -3.22663e-006
recdev_early(1910)   -0.0236997 -5.97294e-006
recdev_early(1911)   -0.0241962 3.46319e-006
recdev_early(1912)   -0.0247029 -2.76055e-006
recdev_early(1913)   -0.0253155 1.95462e-007
recdev_early(1914)   -0.0261308 -2.48532e-006
recdev_early(1915)     -0.02733 1.03674e-007
recdev_early(1916)   -0.0290746  3.5675e-007
recdev_early(1917)   -0.0315866 8.61507e-007
recdev_early(1918)   -0.0351564 -1.95053e-006
recdev_early(1919)   -0.0400567 -1.68093e-006
recdev_early(1920)   -0.0464827 -1.85355e-006
recdev_early(1921)   -0.0545026 2.04529e-006
recdev_early(1922)   -0.0640503 4.03888e-006
recdev_early(1923)   -0.0749048 -7.96297e-007
recdev_early(1924)   -0.0866785 -6.74152e-006
recdev_early(1925)   -0.0988289 -2.01449e-007
recdev_early(1926)    -0.110653 -5.50142e-007
recdev_early(1927)    -0.121319 -5.33249e-006
recdev_early(1928)    -0.129988 1.38035e-006
recdev_early(1929)    -0.135927 -1.99318e-006
recdev_early(1930)     -0.13872 -3.84235e-006
recdev_early(1931)    -0.138562 8.02292e-007
recdev_early(1932)     -0.13635 1.33279e-006
recdev_early(1933)    -0.133641 -2.92239e-006
recdev_early(1934)    -0.132451 -2.76041e-006
recdev_early(1935)    -0.134547 -2.81104e-007
recdev_early(1936)    -0.140631 2.85572e-006
recdev_early(1937)    -0.149755 -1.57592e-006
recdev_early(1938)    -0.159526 -2.91601e-006
recdev_early(1939)    -0.166838 -3.21101e-006
recdev_early(1940)    -0.168873 4.45202e-007
recdev_early(1941)    -0.163356 -2.34592e-006
recdev_early(1942)     -0.14807 -6.83068e-006
recdev_early(1943)    -0.119987 3.77671e-006
recdev_early(1944)   -0.0749942 -3.61937e-006
recdev_early(1945)  -0.00955977 -9.87651e-007
recdev_early(1946)    0.0755667 -1.31299e-006
recdev_early(1947)     0.168755 -9.12914e-007
recdev_early(1948)     0.239265 -2.11571e-007
recdev_early(1949)     0.239645 -1.53233e-007
recdev_early(1950)     0.149785 -4.2084e-007
recdev_early(1951)   0.00560224 -2.59003e-006
recdev_early(1952)    -0.143117 -2.72923e-006
recdev_early(1953)    -0.264008 -2.61009e-006
recdev_early(1954)    -0.341439 -2.18477e-006
recdev_early(1955)     -0.36851 -3.84907e-006
recdev_early(1956)    -0.342983 -3.86156e-006
recdev_early(1957)    -0.270604 -1.42992e-006
recdev_early(1958)     -0.17166 -5.32527e-006
recdev_early(1959)   -0.0855243  3.2164e-006
recdev_early(1960)   -0.0787345 -5.74467e-006
recdev_early(1961)    -0.193112 -5.2798e-006
recdev_early(1962)    -0.363049 -1.9531e-006
recdev_early(1963)    -0.487935 -2.63928e-006
recdev_early(1964)    -0.494041 -2.66906e-006
recdev_early(1965)    -0.356082 -2.42112e-006
recdev_early(1966)    -0.161522 -2.1442e-006
recdev_early(1967)    -0.030329 4.43127e-007
recdev_early(1968)     0.158973  3.2247e-007
recdev_early(1969)     0.374376 -2.02683e-006
recdev_early(1970)     0.576918 -6.58287e-008
recdev_early(1971)      0.84442 -2.88815e-007
recdev_early(1972)     0.314619 -2.66461e-006
recdev_early(1973)    0.0116439 -4.94082e-006
recdev_early(1974)   -0.0425189 -6.45098e-006
recdev_early(1975)     0.273334 -3.93903e-006
recdev_early(1976)     0.192621 -4.77963e-006
recdev_early(1977)     0.119622 -6.91762e-006
recdev_early(1978)   -0.0848413 -6.53996e-006
recdev_early(1979)    0.0394969 -4.25674e-006
recdev1(1980)     0.193682 -2.8255e-006
recdev1(1981)     0.450822 -1.66106e-006
recdev1(1982)     0.700116 -1.46206e-006
recdev1(1983)     0.372302 7.14985e-007
recdev1(1984)     0.500299 1.14916e-006
recdev1(1985)     0.138335 5.27185e-006
recdev1(1986)    -0.137074 3.63608e-006
recdev1(1987)    -0.229541 5.33938e-006
recdev1(1988)    -0.360771 4.28882e-006
recdev1(1989)    -0.498876  1.3886e-006
recdev1(1990)    -0.686796 -2.77481e-007
recdev1(1991)    -0.831187 -1.29925e-006
recdev1(1992)    -0.616063 -4.26945e-006
recdev1(1993)     0.312665 -5.69248e-006
recdev1(1994)   0.00773185 -7.30482e-006
recdev1(1995)    -0.753484 -2.25561e-006
recdev1(1996)    -0.784905 -1.50168e-007
recdev1(1997)    -0.600936 -8.57336e-007
recdev1(1998)   -0.0665235 -3.97152e-007
recdev1(1999)     0.568166 2.77609e-006
recdev1(2000)    -0.111677 9.18642e-007
recdev1(2001)     0.161791 2.30255e-006
recdev1(2002)      1.13277 8.44013e-006
recdev1(2003)     0.402921 1.09893e-006
recdev1(2004)    -0.389168 -1.19488e-006
recdev1(2005)    -0.150116 -8.73668e-007
recdev1(2006)     0.084045 -3.05207e-006
recdev1(2007)     0.308888 -2.0731e-006
recdev1(2008)     0.717756 -2.24063e-006
recdev1(2009)     0.405472 -5.26775e-007
recdev1(2010)     0.465631 -3.80871e-007
recdev1(2011)     0.389586 -8.02272e-007
recdev1(2012)    -0.302587 9.78427e-008
recdev1(2013)    -0.290921 4.17564e-007
recdev1(2014)    -0.318321 -1.74921e-006
recdev1(2015)    -0.184028  3.3836e-006
Fcast_recruitments(2016)            0            0
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_impl_error(2017)            0            0
Fcast_impl_error(2018)            0            0
Fcast_impl_error(2019)            0            0
Fcast_impl_error(2020)            0            0
Fcast_impl_error(2021)            0            0
Fcast_impl_error(2022)            0            0
Fcast_impl_error(2023)            0            0
Fcast_impl_error(2024)            0            0
Fcast_impl_error(2025)            0            0
Fcast_impl_error(2026)            0            0
Fcast_impl_error(2027)            0            0
Fcast_impl_error(2028)            0            0
Q_parm[2]     0.119367 -5.80173e-007
Q_parm[4]     0.106699 -5.48465e-007
Q_parm[6]     0.385317 2.01001e-006
Q_parm[8]     0.114657 -9.53911e-007
Q_parm[10]     0.199356 -2.50545e-007
Q_parm[12]     0.120905 -7.34933e-008
Q_parm[16]     0.126186 -2.34898e-007
Q_parm[17]    -0.198096 3.29011e-007
selparm[1]      46.3614 -1.30793e-005
selparm[3]      5.13129 2.78185e-005
selparm[4]      18.3784 2.90165e-007
selparm[7]      44.0089 -7.78476e-007
selparm[9]      5.08643 -1.4026e-006
selparm[10]      16.3518 -8.7553e-008
selparm[13]      43.5028 -6.56368e-006
selparm[15]      5.31064 1.24335e-005
selparm[19]      52.5279 5.93282e-008
selparm[21]      5.96111 -6.34098e-007
selparm[22]      17.5781 5.91959e-008
selparm[25]      51.5498 6.62818e-006
selparm[27]      5.48975 -4.36801e-005
selparm[31]      37.7719 1.00722e-005
selparm[33]      4.24492 -8.27847e-006
selparm[37]      32.1055 4.66746e-005
selparm[39]     0.271632 -4.26424e-006
selparm[43]       33.676 -2.12524e-006
selparm[45]      4.44783 -4.66185e-006
selparm[49]      79.9733 -6.21819e-007
selparm[51]      6.99586 1.17462e-006
selparm[55]      55.8438 -1.10417e-006
selparm[57]      6.44593  2.0737e-005
selparm[61]      54.7095 -4.35234e-006
selparm[63]      4.22657 2.28208e-006
