ParName   Value   Gradient
SR_parm[1]       5.3115  -9.1107e-05
recdev1(1970)     0.132093 -2.13109e-06
recdev1(1971)     0.164471 -3.30361e-07
recdev1(1972)     0.249128  1.94104e-06
recdev1(1973)     0.310254 -4.17849e-06
recdev1(1974)     0.424672 -5.27239e-06
recdev1(1975)     0.240667 -7.51948e-06
recdev1(1976)    0.0440295 -3.87009e-06
recdev1(1977)   -0.0201017 -1.73074e-06
recdev1(1978)    -0.141104 -4.42276e-06
recdev1(1979)     0.259707 -8.64381e-06
recdev1(1980)     0.189107 -6.18567e-06
recdev1(1981)    -0.460334  3.65136e-06
recdev1(1982)    -0.430356 -2.71532e-06
recdev1(1983)     0.408745 -1.39557e-06
recdev1(1984)      1.68053  2.61923e-06
recdev1(1985)     -0.27167  2.44358e-06
recdev1(1986)   -0.0774353 -3.02926e-06
recdev1(1987)      1.15772  2.98943e-06
recdev1(1988)    -0.068007  3.55504e-06
recdev1(1989)    -0.484568  2.23377e-06
recdev1(1990)     -0.24511  4.30162e-06
recdev1(1991)    -0.193256  3.53115e-06
recdev1(1992)    -0.523444  3.58069e-06
recdev1(1993)    0.0110876  4.36175e-06
recdev1(1994)     0.327605  6.29624e-06
recdev1(1995)     0.228182 -1.17274e-06
recdev1(1996)    -0.241049   1.8364e-06
recdev1(1997)    0.0609688  1.67428e-06
recdev1(1998)   -0.0725535  2.24469e-06
recdev1(1999)     0.269114   4.3883e-07
recdev1(2000)    -0.860667  1.26337e-07
recdev1(2001)    -0.359295 -9.48022e-07
recdev1(2002)      0.67702 -5.33261e-07
recdev1(2003)    -0.191555   1.8495e-06
recdev1(2004)    -0.499718  2.72332e-06
recdev1(2005)     0.112825  3.17669e-06
recdev1(2006)    0.0181871  2.51118e-06
recdev1(2007)   -0.0837466  1.88925e-06
recdev1(2008)    -0.053371  1.21353e-06
recdev1(2009)    -0.180251  1.39101e-06
recdev1(2010)    -0.596296  1.07478e-06
recdev1(2011)    -0.426459  2.78235e-06
recdev1(2012)    -0.153425  1.52037e-06
recdev1(2013)    -0.270523  1.95821e-06
recdev1(2014)    -0.124403  1.18563e-06
recdev1(2015)     0.182388   1.1028e-06
recdev1(2016)    -0.119796  1.30576e-06
Fcast_recruitments(2017)   -0.0934267  9.49937e-07
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Q_parm[2]     0.387411 -3.77991e-06
selparm[7]       37.255  5.16992e-07
selparm[8]     -1.60592  3.89498e-08
selparm[9]      1.94222  5.48313e-07
selparm[10]     -2.14852  2.35234e-07
selparm[12]      -2.9956 -8.10344e-09
selparm[13]      39.5798  1.21652e-06
selparm[14]     -1.00213  -6.1546e-07
selparm[15]      5.83813   7.3913e-07
selparm[16]     -2.00122  5.28279e-08
selparm[18]      6.44893  3.96293e-08
selparm[19]      35.3674  1.31895e-05
selparm[20]    -0.983987 -1.63932e-08
selparm[21]      4.28212 -1.57723e-05
selparm[27]      42.9114  7.14091e-06
selparm[28]     -1.35224  8.87571e-06
selparm[29]      3.48516 -5.18686e-07
selparm[30]     -2.03067  6.06637e-07
selparm[31]     -1.79768 -1.73368e-06
selparm[32]      43.7771 -4.50528e-06
selparm[33]     -1.89558   3.4055e-08
selparm[34]      4.45029  2.20439e-05
