ParName   Value   Gradient
MGparm[2]      8.88173  1.7575e-005
MGparm[3]      63.3829  0.000273206
MGparm[4]    0.0651522   0.00012962
MGparm[5]     0.186803 2.84614e-005
MGparm[6]    0.0553384 5.59096e-005
MGparm[15]     0.388414 -0.000600384
SR_parm[1]      5.39957  0.000694368
recdev_early(1889)   -0.0336387 3.97172e-006
recdev_early(1890)   -0.0342583 7.91736e-006
recdev_early(1891)   -0.0348809 8.06381e-006
recdev_early(1892)    -0.035508 5.81907e-006
recdev_early(1893)   -0.0361301 5.20961e-006
recdev_early(1894)   -0.0367559 3.80681e-006
recdev_early(1895)   -0.0373828 4.47633e-006
recdev_early(1896)   -0.0380136 6.42228e-006
recdev_early(1897)   -0.0386448 7.82216e-006
recdev_early(1898)   -0.0392674 8.35582e-006
recdev_early(1899)   -0.0398782 8.33202e-006
recdev_early(1900)   -0.0404937 7.07968e-006
recdev_early(1901)   -0.0410807 6.12186e-006
recdev_early(1902)   -0.0416296 6.45585e-006
recdev_early(1903)    -0.042199 7.53855e-006
recdev_early(1904)   -0.0427294 9.54812e-006
recdev_early(1905)   -0.0432068 9.67741e-006
recdev_early(1906)   -0.0436256 6.94854e-006
recdev_early(1907)   -0.0439411  1.0431e-005
recdev_early(1908)   -0.0441804  1.1579e-005
recdev_early(1909)   -0.0443546 8.82935e-006
recdev_early(1910)   -0.0444615 7.50354e-006
recdev_early(1911)   -0.0445129 1.13524e-005
recdev_early(1912)   -0.0445313 5.91394e-006
recdev_early(1913)   -0.0446142 9.54087e-006
recdev_early(1914)   -0.0448623 8.95029e-006
recdev_early(1915)   -0.0454598  8.6108e-006
recdev_early(1916)   -0.0465727 1.07896e-005
recdev_early(1917)     -0.04843 1.04823e-005
recdev_early(1918)   -0.0513084  9.0773e-006
recdev_early(1919)   -0.0554709 8.20815e-006
recdev_early(1920)   -0.0611626 9.88374e-006
recdev_early(1921)   -0.0684424 9.83363e-006
recdev_early(1922)   -0.0772545 9.94463e-006
recdev_early(1923)   -0.0873956 1.14102e-005
recdev_early(1924)   -0.0984879 7.10817e-006
recdev_early(1925)    -0.109995 8.48182e-006
recdev_early(1926)     -0.12123  9.6898e-006
recdev_early(1927)    -0.131366 8.31483e-006
recdev_early(1928)    -0.139574 1.52328e-005
recdev_early(1929)    -0.145158 1.39625e-005
recdev_early(1930)    -0.147719 6.05089e-006
recdev_early(1931)    -0.147415 3.42534e-006
recdev_early(1932)    -0.145154 1.18815e-005
recdev_early(1933)    -0.142407 4.61745e-006
recdev_early(1934)    -0.141093 1.31171e-005
recdev_early(1935)    -0.142865  1.4951e-005
recdev_early(1936)     -0.14837 6.68518e-006
recdev_early(1937)    -0.156617 1.42844e-005
recdev_early(1938)    -0.165301  6.9293e-006
recdev_early(1939)     -0.17137 1.05237e-005
recdev_early(1940)    -0.172092 9.38739e-006
recdev_early(1941)     -0.16514 6.45984e-006
recdev_early(1942)    -0.148255 1.29551e-005
recdev_early(1943)    -0.118404 4.98118e-006
recdev_early(1944)   -0.0713171 1.47794e-005
recdev_early(1945)  -0.00353195 1.43692e-005
recdev_early(1946)    0.0841676 1.63912e-005
recdev_early(1947)     0.180072 2.70302e-005
recdev_early(1948)     0.253786  2.7197e-005
recdev_early(1949)     0.256025 2.79586e-005
recdev_early(1950)     0.166037  2.4306e-005
recdev_early(1951)    0.0210419 1.85608e-005
recdev_early(1952)    -0.127866 1.36295e-005
recdev_early(1953)    -0.248275 1.26065e-005
recdev_early(1954)      -0.3249 1.32586e-005
recdev_early(1955)    -0.350788 8.35408e-006
recdev_early(1956)    -0.323833 7.07358e-006
recdev_early(1957)    -0.249686 6.66619e-006
recdev_early(1958)    -0.148434 9.43471e-006
recdev_early(1959)    -0.059495 4.53049e-006
recdev_early(1960)   -0.0504587  3.7724e-006
recdev_early(1961)    -0.164838 1.65595e-006
recdev_early(1962)    -0.335965 -3.39961e-006
recdev_early(1963)     -0.46178 -3.27999e-006
recdev_early(1964)    -0.468322 -1.49476e-006
recdev_early(1965)     -0.32889 -5.65948e-006
