ParName   Value   Gradient
MGparm[2]      8.36044 6.53854e-006
MGparm[3]      63.4217 1.88832e-005
MGparm[4]    0.0655252 8.83731e-006
MGparm[5]     0.190412 6.58427e-006
MGparm[6]    0.0544598 1.01715e-005
MGparm[15]     0.408998 5.82022e-005
SR_parm[1]      5.38405 2.92286e-005
recdev_early(1889)   -0.0132574 -1.88836e-007
recdev_early(1890)   -0.0136855 -3.31474e-007
recdev_early(1891)   -0.0141241 -2.47966e-007
recdev_early(1892)   -0.0145762 3.97676e-007
recdev_early(1893)   -0.0150378 -5.81024e-007
recdev_early(1894)   -0.0155142 5.82271e-007
recdev_early(1895)   -0.0160054 -9.21621e-007
recdev_early(1896)   -0.0165128 8.29551e-007
recdev_early(1897)   -0.0170376 -2.61384e-007
recdev_early(1898)   -0.0175738  6.4673e-007
recdev_early(1899)   -0.0181207 1.28297e-006
recdev_early(1900)   -0.0186993  1.4591e-007
recdev_early(1901)   -0.0192784 6.06518e-007
recdev_early(1902)   -0.0198495 9.41563e-007
recdev_early(1903)   -0.0204806 -9.70537e-007
recdev_early(1904)   -0.0211121 1.11943e-006
recdev_early(1905)   -0.0217345 2.88228e-007
recdev_early(1906)   -0.0223439 -6.28369e-007
recdev_early(1907)   -0.0228952 9.04512e-007
recdev_early(1908)   -0.0234196 3.89601e-007
recdev_early(1909)   -0.0239301 -3.49659e-007
recdev_early(1910)   -0.0244225 -5.6015e-008
recdev_early(1911)   -0.0249075  1.4433e-007
recdev_early(1912)   -0.0254008 3.58371e-007
recdev_early(1913)   -0.0259991 -8.93037e-008
recdev_early(1914)   -0.0267946 7.96414e-007
recdev_early(1915)   -0.0279662 6.60045e-007
recdev_early(1916)   -0.0296708 8.57159e-007
recdev_early(1917)   -0.0321287 9.13458e-007
recdev_early(1918)   -0.0356285  1.8446e-006
recdev_early(1919)   -0.0404433 -3.84903e-007
recdev_early(1920)   -0.0467757 -1.28265e-006
recdev_early(1921)   -0.0547076 5.85503e-007
recdev_early(1922)   -0.0641919  5.4819e-007
recdev_early(1923)   -0.0750293 1.49257e-006
recdev_early(1924)   -0.0868533 8.98421e-008
recdev_early(1925)   -0.0991363 -1.83448e-006
recdev_early(1926)    -0.111179 4.62315e-007
recdev_early(1927)    -0.122147 -1.58057e-006
recdev_early(1928)    -0.131188 1.28191e-006
recdev_early(1929)    -0.137552 1.45654e-006
recdev_early(1930)    -0.140808  4.5999e-007
recdev_early(1931)    -0.141127 1.48216e-007
recdev_early(1932)    -0.139384 -4.28281e-007
recdev_early(1933)    -0.137104 2.19084e-007
recdev_early(1934)    -0.136273  5.5805e-007
recdev_early(1935)    -0.138634 -5.34164e-008
recdev_early(1936)    -0.144887 7.62123e-007
recdev_early(1937)    -0.154114 -4.86649e-007
recdev_early(1938)    -0.163969 2.72569e-007
recdev_early(1939)    -0.171391 1.10253e-007
recdev_early(1940)    -0.173581 1.83618e-006
recdev_early(1941)    -0.168255 -6.06205e-007
recdev_early(1942)    -0.153141 6.43523e-007
recdev_early(1943)    -0.125092 7.81318e-007
recdev_early(1944)   -0.0797738 5.94864e-007
recdev_early(1945)   -0.0133122 7.40455e-007
recdev_early(1946)    0.0739818 -5.69037e-007
recdev_early(1947)     0.170769 2.15753e-007
recdev_early(1948)     0.245571 2.83486e-007
recdev_early(1949)     0.248101 5.11312e-008
recdev_early(1950)     0.156546  4.9444e-007
recdev_early(1951)   0.00919072 3.34916e-007
recdev_early(1952)    -0.142285 9.89836e-007
recdev_early(1953)    -0.265376 6.12426e-007
recdev_early(1954)    -0.344794 1.68098e-006
recdev_early(1955)    -0.373899 1.29273e-006
recdev_early(1956)    -0.350403 1.50214e-007
recdev_early(1957)    -0.279546 -2.64536e-009
recdev_early(1958)    -0.180536 8.76539e-007
recdev_early(1959)   -0.0916379 -1.35534e-007
recdev_early(1960)   -0.0805569 4.49511e-007
recdev_early(1961)    -0.193432 1.90536e-007
recdev_early(1962)    -0.364866 3.94033e-007
recdev_early(1963)    -0.491457 8.28199e-007
recdev_early(1964)    -0.498214 1.58833e-006
recdev_early(1965)    -0.358889 1.89226e-006
recdev_early(1966)     -0.16076 2.40223e-006
recdev_early(1967)   -0.0295318 2.33807e-006
recdev_early(1968)     0.157182 2.66065e-006
recdev_early(1969)     0.371973   2.456e-006
recdev_early(1970)     0.567374 2.12447e-006
recdev_early(1971)      0.86017 2.70803e-006
recdev_early(1972)     0.327319 2.58365e-006
recdev_early(1973)    0.0170826 9.75843e-007
recdev_early(1974)   -0.0345684 2.88248e-006
recdev_early(1975)     0.295651 2.15609e-006
recdev_early(1976)     0.213924  1.3426e-006
recdev_early(1977)     0.132771 -3.98856e-007
recdev_early(1978)   -0.0790304 -2.64423e-006
