ParName   Value   Gradient
MGparm[2]      8.46684 -2.25083e-005
MGparm[3]      63.4101 -3.14554e-005
MGparm[4]    0.0653243 -3.43582e-005
MGparm[5]     0.189599 -9.75477e-006
MGparm[6]    0.0547893 -2.92954e-005
MGparm[15]     0.407318 -7.17502e-006
SR_parm[1]      5.38644 -5.04714e-005
recdev_early(1889)   -0.0129631 -3.05229e-006
recdev_early(1890)   -0.0133711 -2.31313e-006
recdev_early(1891)   -0.0137885 -5.1928e-006
recdev_early(1892)   -0.0142181 -5.02809e-006
recdev_early(1893)   -0.0146557 1.65924e-006
recdev_early(1894)   -0.0151074 7.09942e-007
recdev_early(1895)   -0.0155732 -6.74239e-006
recdev_early(1896)   -0.0160537 2.20108e-006
recdev_early(1897)    -0.016551 -8.31079e-006
recdev_early(1898)    -0.017059 -2.68803e-008
recdev_early(1899)    -0.017578 -4.61413e-006
recdev_early(1900)    -0.018128 7.03264e-006
recdev_early(1901)   -0.0186795 1.27084e-006
recdev_early(1902)   -0.0192251 -4.05055e-006
recdev_early(1903)   -0.0198305 1.86716e-006
recdev_early(1904)   -0.0204387 -2.91084e-006
recdev_early(1905)   -0.0210379 6.73536e-006
recdev_early(1906)   -0.0216269 -7.73495e-006
recdev_early(1907)   -0.0221608 3.28029e-006
recdev_early(1908)   -0.0226707 -5.56548e-006
recdev_early(1909)   -0.0231687 3.32464e-006
recdev_early(1910)   -0.0236506 -3.10842e-006
recdev_early(1911)   -0.0241272 1.26156e-006
recdev_early(1912)   -0.0246179 -1.19213e-006
recdev_early(1913)   -0.0252192 2.78863e-006
recdev_early(1914)   -0.0260282 -3.67431e-006
recdev_early(1915)   -0.0272259 -2.68139e-006
recdev_early(1916)   -0.0289736  2.8756e-006
recdev_early(1917)   -0.0314937 -1.1755e-006
recdev_early(1918)   -0.0350749 4.39445e-006
recdev_early(1919)     -0.03999 1.36726e-007
recdev_early(1920)    -0.046433 -4.20969e-006
recdev_early(1921)   -0.0544718 -2.83442e-006
recdev_early(1922)   -0.0640401 -3.52768e-006
recdev_early(1923)   -0.0749167 -3.2665e-006
recdev_early(1924)   -0.0867144 -1.46909e-006
