ParName   Value   Gradient
MGparm[2]      8.32667 1.41318e-005
MGparm[3]      63.4474  0.000243612
MGparm[4]    0.0652288  0.000124769
MGparm[5]     0.190053 1.19283e-005
MGparm[6]    0.0551314 -1.54901e-005
MGparm[15]     0.398524 -0.000450369
SR_parm[1]      5.36499   0.00062832
recdev_early(1889)   -0.0203212   2.623e-006
recdev_early(1890)   -0.0209889 2.84056e-006
recdev_early(1891)   -0.0216756 -3.98904e-007
recdev_early(1892)   -0.0223841 9.17449e-006
recdev_early(1893)   -0.0231117 -4.43399e-007
recdev_early(1894)   -0.0238631 1.10301e-006
recdev_early(1895)   -0.0246391 1.19699e-005
recdev_early(1896)   -0.0254424 4.32265e-006
recdev_early(1897)   -0.0262741 -2.67389e-006
recdev_early(1898)   -0.0271285 5.70116e-006
recdev_early(1899)   -0.0280063 8.64866e-007
recdev_early(1900)   -0.0289295   6.385e-006
recdev_early(1901)   -0.0298691  2.6984e-006
recdev_early(1902)   -0.0308162 -2.23219e-008
recdev_early(1903)   -0.0318018 6.38997e-006
recdev_early(1904)   -0.0328008 3.23409e-006
recdev_early(1905)   -0.0337909  1.0621e-005
recdev_early(1906)   -0.0347829 -9.92031e-006
recdev_early(1907)   -0.0357602 1.56457e-005
recdev_early(1908)   -0.0367122 -4.33022e-007
recdev_early(1909)   -0.0376627 6.16092e-006
recdev_early(1910)   -0.0385939 3.45326e-006
recdev_early(1911)   -0.0395346 7.52672e-007
recdev_early(1912)   -0.0404923 1.10313e-005
recdev_early(1913)   -0.0415558 -5.28242e-006
recdev_early(1914)   -0.0428203 1.32719e-005
recdev_early(1915)   -0.0444584 -3.08742e-006
recdev_early(1916)   -0.0466194 8.69391e-006
recdev_early(1917)    -0.049515 3.38407e-006
recdev_early(1918)    -0.053406 1.31823e-005
recdev_early(1919)    -0.058561  3.0249e-006
recdev_early(1920)   -0.0651733 4.64305e-006
recdev_early(1921)   -0.0733105 6.19455e-006
recdev_early(1922)   -0.0829156 6.55833e-006
recdev_early(1923)   -0.0937829   7.606e-006
recdev_early(1924)    -0.105542 6.96187e-006
recdev_early(1925)    -0.117662 7.83978e-006
recdev_early(1926)    -0.129442 6.63211e-006
recdev_early(1927)    -0.140039 8.24048e-006
recdev_early(1928)     -0.14858 5.75055e-006
recdev_early(1929)    -0.154278 7.62232e-006
recdev_early(1930)    -0.156633 8.41415e-006
recdev_early(1931)    -0.155711 8.06114e-006
recdev_early(1932)    -0.152254  4.5394e-006
recdev_early(1933)     -0.14765 9.11278e-006
recdev_early(1934)    -0.143763   1.579e-005
recdev_early(1935)    -0.142295 2.63973e-006
recdev_early(1936)    -0.144028  6.0104e-006
recdev_early(1937)    -0.148241 1.35448e-005
recdev_early(1938)    -0.152847 6.84375e-006
recdev_early(1939)    -0.155009 7.88926e-006
recdev_early(1940)    -0.152136 1.17017e-005
recdev_early(1941)    -0.142147 7.78864e-006
recdev_early(1942)    -0.122969 1.02528e-005
recdev_early(1943)   -0.0916112  1.0983e-005
recdev_early(1944)   -0.0437625 9.07927e-006
recdev_early(1945)    0.0246547 9.36086e-006
recdev_early(1946)     0.113716 1.02595e-005
recdev_early(1947)     0.212689 1.05485e-005
recdev_early(1948)     0.290386 1.12348e-005
recdev_early(1949)     0.294923  1.0542e-005
recdev_early(1950)     0.203251  1.0655e-005
recdev_early(1951)    0.0553233 1.05351e-005
recdev_early(1952)   -0.0961375 1.00571e-005
recdev_early(1953)    -0.218752 9.93299e-006
recdev_early(1954)    -0.297538 9.10762e-006
recdev_early(1955)    -0.326059 8.98246e-006
recdev_early(1956)    -0.302156 8.46467e-006
recdev_early(1957)    -0.231265 9.03679e-006
recdev_early(1958)     -0.13293 7.71765e-006
recdev_early(1959)   -0.0460563 5.04319e-006
recdev_early(1960)   -0.0399703 1.06835e-005
recdev_early(1961)    -0.160029 7.02629e-006
recdev_early(1962)    -0.336984 7.65383e-006
recdev_early(1963)    -0.466906  8.1585e-006
recdev_early(1964)    -0.475962 1.00217e-005
recdev_early(1965)    -0.339898 1.07147e-005
recdev_early(1966)    -0.149818 1.14672e-005
recdev_early(1967)   -0.0275106 9.70106e-006
recdev_early(1968)     0.155295 1.49646e-005
recdev_early(1969)     0.367078 1.85128e-005
recdev_early(1970)      0.56303 2.99624e-005
recdev_early(1971)     0.867831 3.22088e-005
recdev_early(1972)     0.334563 2.93898e-005
recdev_early(1973)    0.0255868 1.85662e-005
recdev_early(1974)   -0.0221799 1.00337e-005
recdev_early(1975)     0.304332 7.25613e-006
recdev_early(1976)      0.21213 3.47332e-006
recdev_early(1977)     0.131108 -5.38592e-009
recdev_early(1978)   -0.0766196 3.68086e-007
recdev_early(1979)    0.0554745 -3.71209e-006
recdev1(1980)     0.224213 -1.04727e-005
recdev1(1981)     0.458108 -1.36789e-005
recdev1(1982)     0.704001 -1.72116e-005
recdev1(1983)     0.359691 -1.11842e-005
recdev1(1984)     0.463347 -7.81137e-006
recdev1(1985)     0.127816 -1.18232e-005
recdev1(1986)    -0.141893 -1.03266e-005
recdev1(1987)    -0.246297 -6.71044e-006
recdev1(1988)    -0.384168 -7.68678e-006
recdev1(1989)    -0.513043 -2.70414e-007
recdev1(1990)    -0.658779 7.16904e-006
recdev1(1991)    -0.751048 5.28443e-006
recdev1(1992)    -0.507833 3.23008e-006
