ParName   Value   Gradient
MGparm[2]      8.22223 -1.1599e-005
MGparm[3]      63.2325 -4.05712e-005
MGparm[4]    0.0664556 -5.49362e-005
MGparm[5]     0.190664 1.86803e-006
MGparm[6]    0.0539748 8.45602e-006
MGparm[15]     0.402676  0.000124913
SR_parm[1]      5.37801 -0.000108468
recdev_early(1889)   -0.0108165 -4.01816e-007
recdev_early(1890)   -0.0111722 -4.24401e-007
recdev_early(1891)   -0.0115373 -1.20524e-006
recdev_early(1892)   -0.0119146 -5.67241e-007
recdev_early(1893)   -0.0123007 -2.67639e-007
recdev_early(1894)   -0.0127007 -8.99501e-007
recdev_early(1895)   -0.0131145 -1.15357e-006
recdev_early(1896)   -0.0135432 -1.32552e-006
recdev_early(1897)   -0.0139854 -2.19072e-007
recdev_early(1898)    -0.014439 -2.95484e-007
recdev_early(1899)   -0.0149024 -2.9794e-007
recdev_early(1900)   -0.0153911 -8.39944e-007
recdev_early(1901)   -0.0158768 -1.4381e-006
recdev_early(1902)   -0.0163542 -8.90253e-007
recdev_early(1903)   -0.0168886 -8.66137e-007
recdev_early(1904)   -0.0174214 -7.2605e-007
recdev_early(1905)    -0.017939 -8.81326e-007
recdev_early(1906)   -0.0184392 -1.58925e-006
recdev_early(1907)   -0.0188778 -1.08149e-006
recdev_early(1908)   -0.0192851 -1.21785e-006
recdev_early(1909)   -0.0196721 -9.6741e-007
recdev_early(1910)   -0.0200359 -4.52377e-007
recdev_early(1911)   -0.0203867 -4.32376e-007
recdev_early(1912)   -0.0207386 -9.83346e-007
recdev_early(1913)   -0.0211866 -6.66033e-007
recdev_early(1914)   -0.0218225 -1.37906e-006
recdev_early(1915)   -0.0228265 -6.08234e-007
recdev_early(1916)   -0.0243564 -1.64162e-006
recdev_early(1917)   -0.0266366 -6.59743e-007
recdev_early(1918)   -0.0299614 -9.29065e-007
recdev_early(1919)   -0.0346011 -1.09173e-006
recdev_early(1920)   -0.0407582 -1.39691e-006
recdev_early(1921)   -0.0485157 -1.22796e-006
recdev_early(1922)    -0.057825 -1.11122e-006
recdev_early(1923)   -0.0684843 -1.11267e-006
recdev_early(1924)   -0.0801261 -1.59582e-006
recdev_early(1925)   -0.0922243 -1.89218e-006
recdev_early(1926)    -0.104088 -1.51202e-006
recdev_early(1927)    -0.114903 -1.19599e-006
recdev_early(1928)    -0.123844 -7.60628e-007
recdev_early(1929)      -0.1302 -1.85336e-006
recdev_early(1930)     -0.13357 -1.18151e-006
recdev_early(1931)    -0.134153 -2.83288e-006
recdev_early(1932)    -0.132806 -1.29677e-006
recdev_early(1933)    -0.130995 -2.52657e-006
recdev_early(1934)    -0.130616 -1.26649e-006
recdev_early(1935)     -0.13331 -3.14936e-006
recdev_early(1936)    -0.139697 -1.51671e-006
recdev_early(1937)    -0.148839 -1.83339e-006
recdev_early(1938)    -0.158428 -2.1362e-006
recdev_early(1939)    -0.165467 -1.89513e-006
recdev_early(1940)    -0.167225 -2.86176e-006
recdev_early(1941)    -0.161478 -2.38484e-006
recdev_early(1942)    -0.145995 -2.53983e-006
recdev_early(1943)    -0.117645 -2.11817e-006
recdev_early(1944)   -0.0720671 -2.37689e-006
recdev_early(1945)  -0.00528464 -2.86127e-006
recdev_early(1946)    0.0825894 -2.84165e-006
recdev_early(1947)     0.180493 -2.80801e-006
recdev_early(1948)     0.256922 -2.31405e-006
recdev_early(1949)     0.260557 -2.00418e-006
recdev_early(1950)     0.168818 -1.98299e-006
recdev_early(1951)    0.0209549 -1.95251e-006
recdev_early(1952)    -0.130608 -2.30055e-006
recdev_early(1953)    -0.253348 -1.55051e-006
recdev_early(1954)     -0.33213 -1.65799e-006
recdev_early(1955)    -0.360357 -1.61683e-006
recdev_early(1956)    -0.335538 -1.94291e-006
recdev_early(1957)    -0.262425 -2.55652e-006
recdev_early(1958)    -0.159607 -3.42287e-006
recdev_early(1959)   -0.0650454 -4.03384e-006
recdev_early(1960)   -0.0484313 -4.18174e-006
recdev_early(1961)    -0.159648 -4.4745e-006
recdev_early(1962)    -0.331948 -3.05292e-006
recdev_early(1963)    -0.459547 -2.23951e-006
recdev_early(1964)    -0.466793 -1.9659e-006
recdev_early(1965)    -0.326922 -2.35319e-006
recdev_early(1966)      -0.1287 -2.63529e-006
recdev_early(1967)  -0.00346568 -2.27275e-006
recdev_early(1968)     0.173867 -1.01682e-006
recdev_early(1969)     0.378159 -4.8988e-007
recdev_early(1970)      0.56916  -4.506e-008
recdev_early(1971)     0.848284 4.83961e-006
recdev_early(1972)     0.314947 1.77077e-006
recdev_early(1973)    0.0018408 4.17923e-007
